symbol,arm,signal_date,entry_date,exit_signal_date,exit_date,entry_price,exit_price,ret,hold_bars,entry_bar,exit_bar,closed,base_rate,base_n
TSLA,b_20_80|none|death_cross,2019-03-27,2019-03-28,2019-04-04,2019-04-05,18.477333068847656,17.99066734313965,-0.026338526447223898,6,2201,2207,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2019-04-16,2019-04-17,2019-04-22,2019-04-23,18.316667556762695,17.343332290649414,-0.05313932040841762,3,2215,2218,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2019-05-02,2019-05-03,2019-05-10,2019-05-13,16.257333755493164,15.46733283996582,-0.04859351031410131,6,2226,2232,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2019-06-04,2019-06-05,2019-06-19,2019-06-20,13.245332717895508,14.866666793823242,0.12240795384001046,11,2248,2259,True,0.5317570700046361,2157
TSLA,b_20_80|none|death_cross,2019-07-01,2019-07-02,2019-07-09,2019-07-10,15.259332656860352,15.609999656677246,0.022980493819907633,5,2267,2272,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2019-07-10,2019-07-11,2019-07-22,2019-07-23,15.87600040435791,17.11400032043457,0.07797933261181034,8,2273,2281,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2019-08-07,2019-08-08,2019-08-12,2019-08-13,15.630000114440918,15.253999710083008,-0.024056327677855482,3,2293,2296,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2019-08-13,2019-08-14,2019-08-14,2019-08-15,15.413999557495117,14.723999977111816,-0.04476447386738025,1,2297,2298,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2019-08-19,2019-08-20,2019-08-23,2019-08-26,15.174667358398438,14.239999771118164,-0.06159394240447591,4,2301,2305,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2019-08-29,2019-08-30,2019-09-16,2019-09-17,15.276666641235352,16.1646671295166,0.0581278959039615,11,2309,2320,True,0.5317570700046361,2157
TSLA,b_20_80|none|death_cross,2019-09-26,2019-09-27,2019-10-03,2019-10-04,16.14666748046875,15.440667152404785,-0.0437242129942883,5,2328,2333,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2019-10-09,2019-10-10,2019-10-18,2019-10-21,16.351999282836914,17.222000122070312,0.053204554634891155,7,2337,2344,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2019-10-25,2019-10-28,2019-10-30,2019-10-31,21.836000442504883,20.873332977294922,-0.04408625415376344,3,2349,2352,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2019-11-07,2019-11-08,2019-11-20,2019-11-21,22.299999237060547,23.634000778198242,0.059820698958621854,9,2358,2367,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2019-12-06,2019-12-09,2019-12-30,2019-12-31,22.439332962036133,27.0,0.20324432306788287,15,2378,2393,True,0.5234556432884347,2153
TSLA,b_20_80|none|death_cross,2020-01-29,2020-01-30,2020-02-05,2020-02-06,42.16133117675781,46.66133117675781,0.1067328728576935,5,2413,2418,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2020-02-18,2020-02-19,2020-02-24,2020-02-25,61.56666564941406,56.599998474121094,-0.08067136855478285,4,2426,2430,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2020-03-04,2020-03-05,2020-03-09,2020-03-10,48.2513313293457,43.96200180053711,-0.08889556848765934,3,2437,2440,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2020-04-07,2020-04-08,2020-04-21,2020-04-22,36.9466667175293,46.93199920654297,0.2702634195759843,9,2461,2470,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2020-04-27,2020-04-28,2020-04-28,2020-04-29,53.042667388916016,52.678001403808594,-0.006874955635877811,1,2474,2475,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2020-05-08,2020-05-11,2020-05-15,2020-05-18,52.70066833496094,55.185333251953125,0.047146743969163074,5,2483,2488,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2020-05-20,2020-05-21,2020-05-28,2020-05-29,54.400001525878906,53.91666793823242,-0.0088848083472306,5,2491,2496,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2020-05-29,2020-06-01,2020-06-04,2020-06-05,57.20000076293945,58.522666931152344,0.023123534100892185,4,2497,2501,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2020-06-05,2020-06-08,2020-06-11,2020-06-12,61.266666412353516,65.33333587646484,0.0663765421271778,4,2502,2506,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2020-06-18,2020-06-19,2020-06-22,2020-06-23,67.51866912841797,66.59200286865234,-0.013724593089996184,2,2511,2513,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2020-06-23,2020-06-24,2020-06-24,2020-06-25,66.27400207519531,63.61800003051758,-0.040076077519269226,1,2514,2515,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2020-06-30,2020-07-01,2020-07-13,2020-07-14,72.19999694824219,103.73332977294922,0.4367497805756453,8,2519,2527,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2020-08-05,2020-08-06,2020-08-07,2020-08-10,99.38866424560547,96.53333282470703,-0.02872894451868724,2,2544,2546,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2020-08-12,2020-08-13,2020-08-28,2020-08-31,107.4000015258789,148.20333862304688,0.3799193344269747,12,2549,2561,True,0.5301484230055659,2156
TSLA,b_20_80|none|death_cross,2020-09-15,2020-09-16,2020-09-23,2020-09-24,146.6233367919922,121.26667022705078,-0.17293745402148186,6,2572,2578,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2020-09-29,2020-09-30,2020-10-07,2020-10-08,140.44000244140625,146.14666748046875,0.04063418498901994,6,2582,2588,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2020-10-12,2020-10-13,2020-10-16,2020-10-19,147.78334045410156,148.74667358398438,0.006518550243368004,4,2591,2595,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2020-11-02,2020-11-03,2020-11-11,2020-11-12,136.57666015625,138.35000610351562,0.012984253277513513,7,2606,2613,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2020-11-17,2020-11-18,2020-12-02,2020-12-03,149.4499969482422,196.67333984375,0.3159808889916691,10,2617,2627,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2020-12-30,2020-12-31,2021-01-11,2021-01-12,233.3300018310547,277.0,0.1871598072525842,7,2646,2653,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2021-01-26,2021-01-27,2021-01-27,2021-01-28,290.1166687011719,273.3333435058594,-0.05785026165662954,1,2663,2664,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2021-02-02,2021-02-03,2021-02-10,2021-02-11,292.3399963378906,270.8133239746094,-0.0736357413728651,6,2668,2674,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2021-02-24,2021-02-25,2021-03-03,2021-03-04,242.0500030517578,218.60000610351562,-0.09688079592061749,5,2683,2688,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2021-03-09,2021-03-10,2021-03-19,2021-03-22,233.43333435058594,228.19667053222656,-0.022433230596340614,8,2692,2700,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2021-03-31,2021-04-01,2021-04-15,2021-04-16,229.4566650390625,242.88333129882812,0.05851504142396502,10,2708,2718,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2021-05-20,2021-05-21,2021-06-03,2021-06-04,198.70333862304688,193.23666381835938,-0.027511741083818153,9,2743,2752,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2021-06-10,2021-06-11,2021-07-01,2021-07-02,203.41000366210938,226.32666015625,0.11266238671431417,15,2757,2772,True,0.5234556432884347,2153
TSLA,b_20_80|none|death_cross,2021-07-12,2021-07-13,2021-07-14,2021-07-15,228.77333068847656,219.4633331298828,-0.04069529228156099,2,2778,2780,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2021-07-26,2021-07-27,2021-08-11,2021-08-12,221.13333129882812,235.44667053222656,0.06472719037572916,12,2788,2800,True,0.5301484230055659,2156
TSLA,b_20_80|none|death_cross,2021-08-12,2021-08-13,2021-08-13,2021-08-16,241.23666381835938,235.02333068847656,-0.025756172513483166,1,2801,2802,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2021-08-23,2021-08-24,2021-09-10,2021-09-13,236.89332580566406,246.73666381835938,0.041551774323816515,13,2808,2821,True,0.531322505800464,2155
TSLA,b_20_80|none|death_cross,2021-09-16,2021-09-17,2021-09-20,2021-09-21,252.38333129882812,244.92999267578125,-0.02953181806694649,2,2825,2827,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2021-09-23,2021-09-24,2021-09-30,2021-10-01,248.6300048828125,259.4666748046875,0.04358552752706846,5,2830,2835,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2021-10-12,2021-10-13,2021-10-26,2021-10-27,270.15667724609375,346.5533447265625,0.2827865232102953,10,2843,2853,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2021-11-18,2021-11-19,2021-12-01,2021-12-02,366.2900085449219,366.35333251953125,0.00017287933913601172,8,2870,2878,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2021-12-08,2021-12-09,2021-12-09,2021-12-10,353.5466613769531,336.25,-0.048923277367655116,1,2883,2884,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2021-12-22,2021-12-23,2022-01-05,2022-01-06,335.6000061035156,359.0,0.06972584466898568,9,2893,2902,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2022-01-26,2022-01-27,2022-01-27,2022-01-28,311.1199951171875,277.1866760253906,-0.10906826827062477,1,2916,2917,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2022-01-31,2022-02-01,2022-02-11,2022-02-14,311.7366638183594,287.19000244140625,-0.07874165674415445,9,2919,2928,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2022-02-15,2022-02-16,2022-02-17,2022-02-18,304.6833190917969,295.3333435058594,-0.030687520451753048,2,2930,2932,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2022-02-25,2022-02-28,2022-03-10,2022-03-11,271.6700134277344,280.0666809082031,0.030907597693708322,9,2937,2946,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2022-03-16,2022-03-17,2022-03-31,2022-04-01,276.9966735839844,360.3833312988281,0.30103848048399473,11,2950,2961,True,0.5317570700046361,2157
TSLA,b_20_80|none|death_cross,2022-04-19,2022-04-20,2022-04-20,2022-04-21,343.3333435058594,358.24334716796875,0.0434271938456654,1,2973,2974,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2022-04-22,2022-04-25,2022-04-25,2022-04-26,326.3233337402344,331.80999755859375,0.016813581043907178,1,2976,2977,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2022-05-02,2022-05-03,2022-05-09,2022-05-10,301.05999755859375,273.10333251953125,-0.09286077614353738,5,2982,2987,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2022-05-13,2022-05-16,2022-05-16,2022-05-17,255.72000122070312,249.1199951171875,-0.025809502862544464,1,2991,2992,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2022-05-17,2022-05-18,2022-05-18,2022-05-19,248.17333984375,235.6666717529297,-0.05039488971174144,1,2993,2994,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2022-05-23,2022-05-24,2022-05-24,2022-05-25,217.8433380126953,207.9499969482422,-0.04541493513047701,1,2997,2998,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2022-05-26,2022-05-27,2022-06-07,2022-06-08,241.0833282470703,240.086669921875,-0.004134082321005206,7,3000,3007,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2022-06-21,2022-06-22,2022-06-29,2022-06-30,234.50332641601562,224.50999450683594,-0.04261488338741615,6,3016,3022,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2022-07-07,2022-07-08,2022-07-12,2022-07-13,242.3333282470703,225.5,-0.0694635293000554,3,3027,3030,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2022-07-15,2022-07-18,2022-07-18,2022-07-19,244.93666076660156,245.0,0.0002585943370021493,1,3033,3034,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2022-07-19,2022-07-20,2022-07-26,2022-07-27,246.78334045410156,263.80999755859375,0.06899435380508967,5,3035,3040,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2022-07-27,2022-07-28,2022-08-05,2022-08-08,280.0666809082031,295.0,0.05332058438144438,7,3041,3048,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2022-08-15,2022-08-16,2022-08-19,2022-08-22,311.6666564941406,291.913330078125,-0.06337965901843912,4,3054,3058,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2022-09-07,2022-09-08,2022-09-21,2022-09-22,281.29998779296875,299.8599853515625,0.06597937562746559,10,3070,3080,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2022-11-15,2022-11-16,2022-11-17,2022-11-18,191.50999450683594,185.0500030517578,-0.033731876353051304,2,3119,3121,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2022-11-23,2022-11-25,2022-12-06,2022-12-07,185.05999755859375,175.02999877929688,-0.05419863239823708,8,3125,3133,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2023-03-14,2023-03-15,2023-03-28,2023-03-29,180.8000030517578,193.1300048828125,0.0681969116312735,10,3199,3209,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2023-03-29,2023-03-30,2023-04-03,2023-04-04,195.5800018310547,197.32000732421875,0.008896643199068466,3,3210,3213,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2023-04-17,2023-04-18,2023-04-20,2023-04-21,187.14999389648438,164.8000030517578,-0.11942287776449889,3,3222,3225,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2023-04-28,2023-05-01,2023-05-12,2023-05-15,163.1699981689453,167.66000366210938,0.027517347205674003,10,3231,3241,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2023-05-18,2023-05-19,2023-05-24,2023-05-25,177.1699981689453,186.5399932861328,0.0528870306148137,4,3245,3249,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2023-05-26,2023-05-30,2023-06-09,2023-06-12,200.10000610351562,247.94000244140625,0.23908043417620917,9,3251,3260,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2023-07-03,2023-07-05,2023-07-11,2023-07-12,278.82000732421875,276.3299865722656,-0.008930566984232446,5,3275,3280,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2023-07-13,2023-07-14,2023-07-20,2023-07-21,277.010009765625,268.0,-0.03252593569903217,5,3282,3287,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2023-08-03,2023-08-04,2023-08-04,2023-08-07,260.9700012207031,251.4499969482422,-0.03647930500797236,1,3297,3298,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2023-08-07,2023-08-08,2023-08-09,2023-08-10,247.4499969482422,245.39999389648438,-0.008284514354577222,2,3299,3301,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2023-08-21,2023-08-22,2023-09-01,2023-09-05,240.25,245.0,0.019771071800208206,9,3309,3318,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2023-09-05,2023-09-06,2023-09-06,2023-09-07,255.13999938964844,245.07000732421875,-0.03946849607869929,1,3319,3320,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2023-09-11,2023-09-12,2023-09-18,2023-09-19,270.760009765625,264.3500061035156,-0.023674115197654166,5,3323,3328,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2023-09-29,2023-10-02,2023-10-13,2023-10-16,244.80999755859375,250.0500030517578,0.021404377049225376,10,3337,3347,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2023-11-01,2023-11-02,2023-11-17,2023-11-20,212.97000122070312,234.0399932861328,0.09893408435300999,12,3360,3372,True,0.5301484230055659,2156
TSLA,b_20_80|none|death_cross,2023-11-21,2023-11-22,2023-11-22,2023-11-24,242.0399932861328,233.75,-0.03425051031270121,1,3374,3375,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2023-11-28,2023-11-29,2023-11-29,2023-11-30,249.2100067138672,245.13999938964844,-0.016331636830666185,1,3378,3379,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2023-12-08,2023-12-11,2023-12-11,2023-12-12,242.74000549316406,238.5500030517578,-0.017261276866553654,1,3386,3387,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2023-12-13,2023-12-14,2023-12-28,2023-12-29,241.22000122070312,255.10000610351562,0.05754085404432541,10,3389,3399,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2024-02-22,2024-02-23,2024-02-23,2024-02-26,195.30999755859375,192.2899932861328,-0.015462619989818571,1,3436,3437,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2024-02-26,2024-02-27,2024-03-04,2024-03-05,204.0399932861328,183.0500030517578,-0.10287194140876077,5,3438,3443,True,0.521497919556172,2163
TSLA,b_20_80|none|death_cross,2024-03-18,2024-03-19,2024-04-01,2024-04-02,172.36000061035156,164.75,-0.04415177873870657,9,3453,3462,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2024-04-09,2024-04-10,2024-04-15,2024-04-16,173.0399932861328,156.74000549316406,-0.09419780643435227,4,3468,3472,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2024-04-24,2024-04-25,2024-05-07,2024-05-08,158.9600067138672,171.58999633789062,0.07945388204945036,9,3479,3488,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2024-05-17,2024-05-20,2024-05-23,2024-05-24,177.55999755859375,174.83999633789062,-0.015318772573228556,4,3496,3500,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2024-06-06,2024-06-07,2024-06-10,2024-06-11,176.1300048828125,173.9199981689453,-0.012547587875998745,2,3509,3511,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2024-06-12,2024-06-13,2024-07-11,2024-07-12,188.38999938964844,235.8000030517578,0.2516588131838724,19,3513,3532,True,0.5244299674267101,2149
TSLA,b_20_80|none|death_cross,2024-07-31,2024-08-01,2024-08-01,2024-08-02,227.69000244140625,214.8800048828125,-0.056260694019230284,1,3546,3547,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2024-08-06,2024-08-07,2024-08-22,2024-08-23,200.77000427246094,214.4600067138672,0.06818748891805493,12,3550,3562,True,0.5301484230055659,2156
TSLA,b_20_80|none|death_cross,2024-08-23,2024-08-26,2024-08-26,2024-08-27,218.75,213.25,-0.025142857142857133,1,3563,3564,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2024-09-04,2024-09-05,2024-09-09,2024-09-10,223.49000549316406,220.07000732421875,-0.015302689538167824,3,3570,3573,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2024-09-10,2024-09-11,2024-10-01,2024-10-02,224.5500030517578,247.5500030517578,0.10242707498293191,15,3574,3589,True,0.5234556432884347,2153
TSLA,b_20_80|none|death_cross,2024-10-24,2024-10-25,2024-11-04,2024-11-05,256.010009765625,247.33999633789062,-0.03386591577287035,7,3606,3613,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2024-11-06,2024-11-07,2024-11-14,2024-11-15,288.8900146484375,310.57000732421875,0.07504583604997417,6,3615,3621,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2024-11-19,2024-11-20,2024-11-21,2024-11-22,345.0,341.0899963378906,-0.011333343948143115,2,3624,3626,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2024-11-22,2024-11-25,2024-11-25,2024-11-26,360.1400146484375,341.0,-0.0531460372908622,1,3627,3628,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2024-12-02,2024-12-03,2024-12-18,2024-12-19,351.79998779296875,451.8800048828125,0.28447987652785245,12,3632,3644,True,0.5301484230055659,2156
TSLA,b_20_80|none|death_cross,2025-01-06,2025-01-07,2025-01-07,2025-01-08,405.8299865722656,392.95001220703125,-0.031737364885285224,1,3655,3656,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2025-01-13,2025-01-14,2025-01-24,2025-01-27,414.3399963378906,394.79998779296875,-0.04715935878173627,8,3659,3667,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2025-02-13,2025-02-14,2025-02-24,2025-02-25,360.6199951171875,327.0199890136719,-0.09317288713454985,6,3681,3687,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2025-04-02,2025-04-03,2025-04-03,2025-04-04,265.2900085449219,255.3800048828125,-0.037355359579745784,1,3714,3715,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2025-04-09,2025-04-10,2025-04-17,2025-04-21,260.0,230.25999450683594,-0.11438463651216946,6,3719,3725,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2025-04-23,2025-04-24,2025-05-05,2025-05-06,250.5,273.1099853515625,0.09025942256112773,8,3728,3736,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2025-05-12,2025-05-13,2025-05-21,2025-05-22,320.0,331.8999938964844,0.03718748092651358,7,3741,3748,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2025-05-27,2025-05-28,2025-05-28,2025-05-29,364.8399963378906,365.2900085449219,0.0012334508594131766,1,3751,3752,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2025-06-10,2025-06-11,2025-06-25,2025-06-26,334.3999938964844,324.6099853515625,-0.029276341876825596,10,3761,3771,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2025-07-10,2025-07-11,2025-07-24,2025-07-25,307.8900146484375,308.739990234375,0.002760646807295819,10,3781,3791,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2025-08-06,2025-08-07,2025-08-15,2025-08-18,319.7900085449219,329.6199951171875,0.03073887960725563,7,3800,3807,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2025-08-25,2025-08-26,2025-08-29,2025-09-02,344.92999267578125,328.2300109863281,-0.048415568503926365,4,3813,3817,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2025-09-05,2025-09-08,2025-09-23,2025-09-24,354.6400146484375,429.8299865722656,0.21201773296328552,12,3821,3833,True,0.5301484230055659,2156
TSLA,b_20_80|none|death_cross,2025-10-15,2025-10-16,2025-10-30,2025-10-31,434.7300109863281,446.75,0.027649319600458577,11,3849,3860,True,0.5317570700046361,2157
TSLA,b_20_80|none|death_cross,2025-11-03,2025-11-04,2025-11-04,2025-11-05,454.4599914550781,452.04998779296875,-0.005303005121293669,1,3862,3863,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2025-11-24,2025-11-25,2025-12-08,2025-12-09,414.4200134277344,437.5400085449219,0.055788799691304236,9,3877,3886,True,0.5303381194997684,2159
TSLA,b_20_80|none|death_cross,2025-12-12,2025-12-15,2025-12-17,2025-12-18,469.44000244140625,478.1600036621094,0.018575326293782446,3,3890,3893,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2025-12-22,2025-12-23,2025-12-23,2025-12-24,489.3999938964844,488.4800109863281,-0.0018798179845315177,1,3896,3897,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2026-01-09,2026-01-12,2026-01-20,2026-01-21,441.2300109863281,421.6600036621094,-0.04435330062991827,6,3908,3914,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2026-01-22,2026-01-23,2026-01-28,2026-01-29,447.42999267578125,437.79998779296875,-0.021522931051675465,4,3916,3920,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2026-02-06,2026-02-09,2026-02-18,2026-02-19,409.9100036621094,407.25,-0.006489238218987281,7,3927,3934,True,0.5266080518278575,2161
TSLA,b_20_80|none|death_cross,2026-02-25,2026-02-26,2026-02-27,2026-03-02,414.4200134277344,390.6000061035156,-0.05747793676082302,2,3939,3941,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2026-03-02,2026-03-03,2026-03-03,2026-03-04,395.0899963378906,397.8500061035156,0.006985774864480598,1,3942,3943,True,0.5080756806645131,2167
TSLA,b_20_80|none|death_cross,2026-03-04,2026-03-05,2026-03-06,2026-03-09,401.57000732421875,390.04998779296875,-0.028687450061351316,2,3944,3946,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2026-03-09,2026-03-10,2026-03-13,2026-03-16,402.2200012207031,396.2200012207031,-0.014917209442072754,4,3947,3951,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2026-03-24,2026-03-25,2026-03-26,2026-03-27,389.989990234375,369.69000244140625,-0.05205258673631319,2,3958,3960,True,0.5267774699907664,2166
TSLA,b_20_80|none|death_cross,2026-03-31,2026-04-01,2026-04-06,2026-04-07,378.6300048828125,346.44000244140625,-0.08501704045184999,3,3963,3966,True,0.5224018475750577,2165
TSLA,b_20_80|none|death_cross,2026-04-13,2026-04-14,2026-04-23,2026-04-24,357.6700134277344,373.5,0.04425863499307292,8,3971,3979,True,0.5328703703703703,2160
TSLA,b_20_80|none|death_cross,2026-05-01,2026-05-04,2026-05-15,2026-05-18,390.2300109863281,419.2699890136719,0.07441759272677051,10,3985,3995,True,0.5301204819277109,2158
TSLA,b_20_80|none|death_cross,2026-05-26,2026-05-27,2026-06-01,2026-06-02,442.8900146484375,418.2200012207031,-0.05570234733631829,4,4001,4005,True,0.5244916820702403,2164
TSLA,b_20_80|none|death_cross,2026-06-12,2026-06-15,2026-06-23,2026-06-24,412.3699951171875,380.0799865722656,-0.07830348698320222,6,4014,4020,True,0.5175763182238667,2162
TSLA,b_20_80|none|death_cross,2026-06-29,2026-06-30,2026-07-08,2026-07-09,406.0,393.989990234375,-0.029581304841440836,6,4024,4030,True,0.5175763182238667,2162
TSM,b_20_80|none|death_cross,2018-01-17,2018-01-18,2018-01-25,2018-01-26,36.00580465071134,37.35212162075569,0.037391664569222494,6,5101,5107,True,0.5522664199814986,2162
TSM,b_20_80|none|death_cross,2018-02-12,2018-02-13,2018-02-28,2018-03-01,34.9221805080676,35.58712334527001,0.019040702141975396,11,5119,5130,True,0.5744089012517385,2157
TSM,b_20_80|none|death_cross,2018-03-07,2018-03-08,2018-03-16,2018-03-19,36.3670057951777,36.711809878582706,0.009481233768514619,7,5135,5142,True,0.5566867191115225,2161
TSM,b_20_80|none|death_cross,2018-04-04,2018-04-05,2018-04-06,2018-04-09,36.14536423226377,35.37368436026283,-0.02134934557699475,2,5154,5156,True,0.5226223453370268,2166
TSM,b_20_80|none|death_cross,2018-04-10,2018-04-11,2018-04-13,2018-04-16,35.50504557015433,35.14383117784191,-0.01017360734261552,3,5158,5161,True,0.5288683602771362,2165
TSM,b_20_80|none|death_cross,2018-05-25,2018-05-29,2018-05-29,2018-05-30,31.597431719934733,31.441451163481887,-0.00493649477069491,1,5191,5192,True,0.5260729118597139,2167
TSM,b_20_80|none|death_cross,2018-06-01,2018-06-04,2018-06-08,2018-06-11,32.71389889010495,32.016111585214446,-0.02132999515693823,5,5195,5200,True,0.5515487748497457,2163
TSM,b_20_80|none|death_cross,2018-06-29,2018-07-02,2018-07-24,2018-07-25,30.812900592531697,34.48901034637406,0.11930424215672053,16,5215,5231,True,0.5929368029739777,2152
