ticker,days,median_dollar_volume,half_spread_bps,zero_volume_share,participation,cap_tier,fail_participation,fail_dollar_volume,fail_zero_volume,dropped,fail_history
MMM,4184,282385824.89863586,6.094357210573485,0.0,2.2664027141933627e-06,large,False,False,False,False,False
AOS,4184,43499698.97518158,8.128764422299179,0.0,1.471274549198943e-05,large,False,False,False,False,False
ABT,4184,349530676.9460678,9.30325587070078,0.0,1.831026694400135e-06,large,False,False,False,False,False
ABBV,3430,496544869.69299316,11.618688276302882,0.0,1.2889066810733603e-06,large,False,False,False,False,False
ACN,4184,280788165.65036774,5.053568562146429,0.0,2.2792983405038383e-06,large,False,False,False,False,False
ADBE,4184,544927485.7376099,10.10310565623552,0.0,1.1744681939353832e-06,large,False,False,False,False,False
AMD,4184,1052819823.6652374,11.162608907733162,0.0002390057361376673,6.078912892919646e-07,large,False,False,False,False,False
AES,4184,60802721.10619545,11.61282502775243,0.0,1.0525844704913835e-05,large,False,False,False,False,False
AFL,4184,124040863.33293915,9.94269655409186,0.0,5.159590015769001e-06,large,False,False,False,False,False
A,4184,138390625.83007812,6.098983690500433,0.0,4.6245906914664805e-06,large,False,False,False,False,False
APD,4184,156833551.29089355,8.609145787929528,0.0,4.080759472269638e-06,large,False,False,False,False,False
ABNB,1430,621345519.1268921,12.326141343608485,0.0,1.0300227173108465e-06,large,False,False,False,False,False
AKAM,4184,121456137.40539551,10.766301428448525,0.0,5.269392009922167e-06,large,False,False,False,False,False
ALB,4184,96990171.82807922,3.1986180554123447,0.0,6.598606724137345e-06,large,False,False,False,False,False
ARE,4184,54439060.59265137,12.618930017751326,0.0,1.1756264583419216e-05,large,False,False,False,False,False
ALGN,4184,135572168.07861328,15.659830544991609,0.0,4.7207329429805065e-06,large,False,False,False,False,False
ALLE,3208,61503013.538360596,8.559709056565206,0.0,1.0405994164835839e-05,large,False,False,False,False,False
LNT,4184,40708698.02150726,10.13173470787893,0.0,1.5721455883012385e-05,large,False,False,False,False,False
ALL,4184,141846436.02981567,8.540652424187336,0.0,4.511921609827927e-06,large,False,False,False,False,False
GOOGL,4184,2095566948.4678974,2.6816903891151656,0.0,3.05406611069102e-07,large,False,False,False,False,False
GOOG,4184,1938968808.1016865,2.281081651560345,0.0,3.300723546071795e-07,large,False,False,False,False,False
MO,4184,210259037.04948425,8.182625593439548,0.0,3.043864411161441e-06,large,False,False,False,False,False
AMZN,4184,4871246740.150452,2.9075219277048086,0.0,1.3138320313871705e-07,large,False,False,False,False,False
AMCR,3588,23611837.412109375,0.0,0.38210702341137126,2.710504857499039e-05,large,False,False,True,True,False
AEE,4184,67448292.01526642,10.655286047123672,0.0,9.488750283775026e-06,large,False,False,False,False,False
AEP,4184,138472644.4671631,9.507210061399284,0.0,4.62185150332539e-06,large,False,False,False,False,False
AXP,4184,355156942.09251404,0.652530480043797,0.0,1.802020245554676e-06,large,False,False,False,False,False
AIG,4184,243266489.2490387,8.112445901646103,0.0,2.630859687972946e-06,large,False,False,False,False,False
AMT,4184,233975953.83987427,11.423059444560723,0.0,2.7353238206606297e-06,large,False,False,False,False,False
AWK,4184,68555718.79882812,13.582013146266247,0.0,9.33547209793007e-06,large,False,False,False,False,False
AMP,4184,109437198.26278687,4.310053786633247,0.0,5.848102931721583e-06,large,False,False,False,False,False
AME,4184,80387686.84043884,6.9522186704818205,0.0,7.961418286239945e-06,large,False,False,False,False,False
AMGN,4184,406554227.37731934,13.463879651658228,0.0,1.5742057440372444e-06,large,False,False,False,False,False
APH,4184,94058174.23858643,1.7171100613809007,0.0,6.80429962819166e-06,large,False,False,False,False,False
ADI,4184,194440073.58398438,8.198810096449192,0.0,3.2915025601631713e-06,large,False,False,False,False,False
AON,4184,146813026.40914917,9.477411761453249,0.0,4.359286199961587e-06,large,False,False,False,False,False
APA,4184,165062984.9234581,2.2357789316645897,0.0,3.8773078064520436e-06,large,False,False,False,False,False
APO,3872,30962403.39231491,12.748755517050833,0.0,2.0670230017055218e-05,large,False,False,False,False,False
AAPL,4184,7133397149.375916,0.0,0.0,8.971882352800056e-08,large,False,False,False,False,False
AMAT,4184,384090487.1694565,6.300806230569153,0.0,1.6662740197406635e-06,large,False,False,False,False,False
APP,1345,178073252.9296875,5.389691527244017,0.0,3.59402655632233e-06,large,False,False,False,False,False
APTV,3710,145079284.35707092,2.5328378175605346,0.0,4.411381010295199e-06,large,False,False,False,False,False
ACGL,4184,40377832.14454651,10.831609704074651,0.0,1.585028135509844e-05,large,False,False,False,False,False
ADM,4184,119865047.43967056,9.267741059549246,0.0,5.339337977754685e-06,large,False,False,False,False,False
ARES,3095,22022188.734054565,22.42934716217926,0.0,2.9061598178491673e-05,large,False,False,False,False,False
ANET,3071,192044102.2277832,7.787326992901439,0.0,3.332567845488413e-06,large,False,False,False,False,False
AJG,4184,55637511.91902161,9.706182894147911,0.0,1.1503030562033344e-05,large,False,False,False,False,False
AIZ,4184,39660038.75436783,9.679655565025149,0.0,1.6137150141577097e-05,large,False,False,False,False,False
T,4184,484032284.47107124,7.668412625626745,0.0,1.3222258525572592e-06,large,False,False,False,False,False
ATO,4184,38659348.60610962,10.966174478416661,0.0,1.6554857313318936e-05,large,False,False,False,False,False
ADSK,4184,209558206.1800003,7.718275822661141,0.0,3.0540440847745715e-06,large,False,False,False,False,False
ADP,4184,191794256.9091797,9.490021379190473,0.0,3.3369090937016906e-06,large,False,False,False,False,False
AZO,4184,234066375.5126953,16.19332530713552,0.0,2.734267143660229e-06,large,False,False,False,False,False
AVY,4184,51189173.2509613,6.751038187958157,0.0,1.2502643808336583e-05,large,False,False,False,False,False
AXON,4184,36004175.521850586,20.390788434796995,0.0,1.777571603081399e-05,large,False,False,False,False,False
BKR,4184,133619474.8711586,11.309721335579082,0.0002390057361376673,4.789720964081878e-06,large,False,False,False,False,False
BALL,4184,84082769.48051453,7.041005650042239,0.0,7.611547573350502e-06,large,False,False,False,False,False
BAC,4184,1350694086.5491867,3.391575810265344,0.0,4.7383045974170247e-07,large,False,False,False,False,False
BAX,4184,157240890.73848724,10.067849873613344,0.0,4.070188085263433e-06,large,False,False,False,False,False
BDX,4184,191080837.9848709,9.864769258729098,0.0,3.349367768895136e-06,large,False,False,False,False,False
BBY,4184,145707930.73654175,7.683470911119844,0.0,4.392348424446439e-06,large,False,False,False,False,False
TECH,4184,25314220.351409912,16.585090529744505,0.0,2.5282232323001575e-05,large,False,False,False,False,False
BIIB,4184,289589022.57385254,19.185404969774094,0.0,2.210028523566648e-06,large,False,False,False,False,False
BLK,4184,216195382.12738037,4.153633385873163,0.0,2.960285246161816e-06,large,False,False,False,False,False
BX,4184,112779866.52201653,5.917406036776328,0.0,5.674771745496447e-06,large,False,False,False,False,False
XYZ,2703,590040749.887085,5.3396160263461905,0.0,1.0846708470939942e-06,large,False,False,False,False,False
BNY,4184,171994011.80057526,5.565876572581135,0.0,3.721059781674675e-06,large,False,False,False,False,False
BA,4184,836578193.9876556,1.1998753432587927,0.0,7.650211356207591e-07,large,False,False,False,False,False
BKNG,4184,698783841.2189484,6.667941743118088,0.0,9.158769311030337e-07,large,False,False,False,False,False
BSX,4184,223460392.51613617,14.839924740848996,0.0,2.8640422259787506e-06,large,False,False,False,False,False
BMY,4184,368967820.10326385,9.207216100091173,0.0,1.7345686131134195e-06,large,False,False,False,False,False
AVGO,4184,494623629.54235077,6.839300455142306,0.0,1.2939131124652463e-06,large,False,False,False,False,False
BR,4184,46529849.645996094,9.732040264575332,0.0,1.3754611391809476e-05,large,False,False,False,False,False
BRO,4184,30358147.2987175,9.164939804074614,0.0,2.1081655402173942e-05,large,False,False,False,False,False
BLDR,4184,18052208.86077881,26.567668022295198,0.0,3.5452725200321505e-05,large,False,False,False,False,False
BG,4184,63801285.31208038,13.09131534305446,0.0,1.003114587534524e-05,large,False,False,False,False,False
BXP,4184,64747537.28561401,12.21142013863497,0.0,9.884545834953308e-06,large,False,False,False,False,False
CHRW,4184,81541248.7197876,10.341533748961593,0.0,7.84878831325392e-06,large,False,False,False,False,False
CDNS,4184,92805305.2783966,12.096027224852316,0.0,6.896157478068017e-06,large,False,False,False,False,False
CPT,4184,39405489.46914673,12.98483901564423,0.0,1.6241391963957208e-05,large,False,False,False,False,False
COF,4184,212246128.01055908,2.982648284404638,0.0,3.015367140022269e-06,large,False,False,False,False,False
CAH,4184,119110253.09238434,10.990860605707764,0.0,5.3731730340930685e-06,large,False,False,False,False,False
CCL,4184,217053916.15886688,0.0,0.0,2.9485761479261628e-06,large,False,False,False,False,False
CARR,1615,223513824.87487793,6.423710793734595,0.0,2.863357559015731e-06,large,False,False,False,False,False
CVNA,2342,279671050.93574524,20.982467762344434,0.0,2.288402742645826e-06,large,False,False,False,False,False
CASY,4184,37461768.896102905,19.705213361216234,0.0,1.7084083823563875e-05,large,False,False,False,False,False
CAT,4184,478137737.89367676,0.541223966590582,0.0,1.3385264313571426e-06,large,False,False,False,False,False
CBOE,4072,56138163.148498535,19.17059476141316,0.0,1.1400444262970463e-05,large,False,False,False,False,False
CBRE,4184,84711654.38308716,8.686095440426174,0.0,7.555040739799047e-06,large,False,False,False,False,False
CDW,3308,83868697.43614197,13.536764720664872,0.0,7.630975793886617e-06,large,False,False,False,False,False
COR,4184,108235396.15478516,11.974861045470496,0.0,5.913037903836463e-06,large,False,False,False,False,False
CNC,4184,148664039.81513977,13.475307613896252,0.0002390057361376673,4.305008802369591e-06,large,False,False,False,False,False
CNP,4184,75968387.51077652,12.997898149524625,0.0,8.424556858064318e-06,large,False,False,False,False,False
CF,4184,132132461.95392609,12.191335279751604,0.0,4.843624273217316e-06,large,False,False,False,False,False
CRL,4184,45570036.640930176,12.287740750190697,0.0,1.4044316115935787e-05,large,False,False,False,False,False
SCHW,4184,280371267.57364273,5.292464732046855,0.0,2.2826875433371454e-06,large,False,False,False,False,False
CHTR,4183,343555423.6816406,16.091581514137296,0.004303131723643318,1.8628726426192678e-06,large,False,False,False,False,False
CVX,4184,567603632.8342438,2.260027822008313,0.0,1.127547399237485e-06,large,False,False,False,False,False
CMG,4184,344040967.18788147,9.777208659813468,0.0,1.8602435786389785e-06,large,False,False,False,False,False
CB,4184,183333812.55455017,9.314690749380764,0.0,3.4908999659272936e-06,large,False,False,False,False,False
CHD,4184,74559250.00305176,10.111187658261604,0.0002390057361376673,8.583777331099822e-06,large,False,False,False,False,False
CIEN,4184,73203555.33256531,8.878612096288188,0.0,8.742744762770966e-06,large,False,False,False,False,False
CI,4184,253873443.20983887,12.587137307766756,0.0,2.52094111108348e-06,large,False,False,False,False,False
CINF,4184,36097771.1807251,7.699136404186007,0.0,1.7729626485685543e-05,large,False,False,False,False,False
CTAS,4184,79614791.13922119,10.954594586516192,0.0,8.038707265850156e-06,large,False,False,False,False,False
CSCO,4184,698950893.7889099,8.213143319696817,0.0,9.156580321839982e-07,large,False,False,False,False,False
C,4184,869236427.0915985,1.1597865636122855,0.0,7.362783933726675e-07,large,False,False,False,False,False
CFG,2995,128301973.12545776,10.987522908204001,0.0,4.988231937588268e-06,large,False,False,False,False,False
CLX,4184,103675000.37345886,9.910312093565965,0.0,6.173137185383045e-06,large,False,False,False,False,False
CME,4184,161384207.33032227,14.003568920027348,0.0,3.965691628611737e-06,large,False,False,False,False,False
CMS,4184,74688603.15132141,10.745325051796655,0.0,8.56891109214267e-06,large,False,False,False,False,False
KO,4184,488508516.3505554,8.249509320267302,0.0,1.3101102203522973e-06,large,False,False,False,False,False
CTSH,4184,189783530.88150024,8.217984286362157,0.0,3.3722631095930677e-06,large,False,False,False,False,False
COHR,4184,24042637.53013611,17.14026010930719,0.0,2.6619375648690607e-05,large,False,False,False,False,False
COIN,1346,1411573802.9411316,0.0,0.0,4.533946426793319e-07,large,False,False,False,False,False
CL,4184,204755473.0052948,8.473625238001627,0.0,3.125679575771096e-06,large,False,False,False,False,False
CMCSA,4184,560172977.6010513,13.611824450490925,0.0,1.1425042363535797e-06,large,False,False,False,False,False
FIX,4184,8326189.4691467285,15.42816770333772,0.0,7.686589434117062e-05,large,False,False,False,False,False
COP,4184,352204685.8017731,1.7435850335464023,0.0,1.8171251712426197e-06,large,False,False,False,False,False
ED,4184,100736294.9962616,10.271582436830755,0.0,6.353221547643289e-06,large,False,False,False,False,False
STZ,4184,172391535.00442505,11.529040770944551,0.0,3.712479269841017e-06,large,False,False,False,False,False
CEG,1152,428309578.944397,19.25693233450815,0.0,1.4942462916130218e-06,large,False,False,False,True,True
COO,4184,77020903.47137451,11.050496405969199,0.0,8.309432519677747e-06,large,False,False,False,False,False
CPRT,4184,63435220.682144165,12.275787529667701,0.0,1.0089032451023664e-05,large,False,False,False,False,False
GLW,4184,142857999.85485077,1.9403224007502657,0.0,4.479973124713104e-06,large,False,False,False,False,False
CPAY,3944,110004294.46487427,8.040627867976996,0.0,5.817954681799809e-06,large,False,False,False,False,False
CTVA,1821,162410064.86816406,10.598249508625337,0.0,3.94064247508009e-06,large,False,False,False,False,False
CSGP,4184,69822707.5996399,17.490410097175484,0.0,9.166072499934116e-06,large,False,False,False,False,False
COST,4184,402274890.23132324,8.061534488718346,0.0,1.5909518976736923e-06,large,False,False,False,False,False
CRH,4184,13451479.831314087,0.0,0.0,4.757840832576098e-05,large,False,False,False,False,False
CRWD,1809,745805491.3879395,11.281377769224074,0.0,8.581325927340169e-07,large,False,False,False,False,False
CCI,4184,160913930.07392883,11.401839757695669,0.0002390057361376673,3.977281517553914e-06,large,False,False,False,False,False
CSX,4184,259445218.84467602,7.305341995822937,0.0,2.466802058831362e-06,large,False,False,False,False,False
CMI,4184,173563739.2753601,8.29635983091258,0.0,3.6874061521838696e-06,large,False,False,False,False,False
CVS,4184,355462107.9410553,9.899303292284674,0.0,1.8004732029162679e-06,large,False,False,False,False,False
DHR,4184,247989833.43795776,6.313433062652053,0.0,2.580750957115811e-06,large,False,False,False,False,False
DRI,4184,102599652.51083374,9.198772562326107,0.0,6.237837890653878e-06,large,False,False,False,False,False
DDOG,1740,408037258.48236084,11.495816447555246,0.0,1.5684842173001384e-06,large,False,False,False,False,False
DVA,4184,80120026.11541748,12.441537464658355,0.0,7.988015369316573e-06,large,False,False,False,False,False
DECK,4184,84595706.22825623,13.292290418944594,0.0,7.565395792939553e-06,large,False,False,False,False,False
DE,4184,294846923.3654022,3.4019336991972704,0.0,2.1706178673835146e-06,large,False,False,False,False,False
DELL,2517,163029191.07223892,8.300532373276473,0.0,3.925677332941027e-06,large,False,False,False,False,False
DAL,4184,337327274.6515274,11.266825211157009,0.0,1.8972672774863689e-06,large,False,False,False,False,False
DVN,4184,171773800.60768127,5.260838540232488,0.0,3.725830119237525e-06,large,False,False,False,False,False
DXCM,4184,102427878.17611694,23.100108513477384,0.0002390057361376673,6.248298914281605e-06,large,False,False,False,False,False
FANG,3483,133430543.88198853,15.685080932722355,0.0,4.7965029698600525e-06,large,False,False,False,False,False
DLR,4184,106411933.94851685,11.730835286016145,0.0,6.014363015990654e-06,large,False,False,False,False,False
DG,4184,223198732.7682495,13.930005015495075,0.0,2.8673997923837736e-06,large,False,False,False,False,False
DLTR,4184,192769202.04238892,15.333727541133637,0.0,3.3200324181415007e-06,large,False,False,False,False,False
D,4184,148855263.11702728,11.036794996900019,0.0,4.299478477269854e-06,large,False,False,False,False,False
DPZ,4184,130262110.76660156,15.84015946921856,0.0,4.913170807946805e-06,large,False,False,False,False,False
DASH,1431,459137187.9119873,18.225410280029035,0.0,1.3939188914549055e-06,large,False,False,False,False,False
DOV,4184,88169073.37417603,4.318082511635672,0.0,7.258781061290484e-06,large,False,False,False,False,False
DOW,1867,208701573.5900879,0.0,0.0,3.0665796572144114e-06,large,False,False,False,False,False
DHI,4184,160208996.12998962,12.728436501988272,0.0,3.994781912750516e-06,large,False,False,False,False,False
DTE,4184,77314973.8095665,9.833705025578915,0.0,8.27782728836429e-06,large,False,False,False,False,False
DUK,4184,185820971.99611664,10.21685077844823,0.0,3.4441752893929268e-06,large,False,False,False,False,False
DD,4184,220290970.28415108,4.247954238813122,0.0,2.9052484501496838e-06,large,False,False,False,False,False
ETN,4184,169428065.26794434,3.3575093005259724,0.0,3.777414320277241e-06,large,False,False,False,False,False
EBAY,4184,324531285.01953506,12.234136917765282,0.0,1.9720748955265604e-06,large,False,False,False,False,False
ECHO,4184,8159801.178268433,19.999417596154952,0.0,7.843328360799748e-05,large,False,False,False,False,False
ECL,4184,138180313.79776,8.942151596151145,0.0,4.631629371870589e-06,large,False,False,False,False,False
EIX,4184,83357026.00841522,10.126835912003436,0.0,7.677817103688289e-06,large,False,False,False,False,False
EW,4184,177839179.54978943,12.565161075800448,0.0,3.5987570434152836e-06,large,False,False,False,False,False
ELV,4184,287223293.5646057,11.428086854351648,0.0,2.2282315339303895e-06,large,False,False,False,False,False
EME,4184,20655107.5176239,10.279680627163073,0.0,3.098507230978692e-05,large,False,False,False,False,False
EMR,4184,178263742.7532196,3.561953181824603,0.0,3.5901860362372595e-06,large,False,False,False,False,False
ETR,4184,83448957.51571655,12.0409633833612,0.0,7.669358839856857e-06,large,False,False,False,False,False
EOG,4184,241566792.9824829,2.668701304335468,0.0,2.6493707686321325e-06,large,False,False,False,False,False
EQT,4184,110123617.83983803,15.886819196252866,0.0,5.8116506935942245e-06,large,False,False,False,False,False
EFX,4184,85214347.30567932,5.632166262019718,0.0,7.510472358653454e-06,large,False,False,False,False,False
EQIX,4184,188588848.72131348,16.806023120339354,0.0,3.393625892195555e-06,large,False,False,False,False,False
ERIE,4184,4641768.740081787,20.960524350625565,0.0002390057361376673,0.00013787847603728817,large,False,False,False,False,False
ESS,4184,62067078.10821533,13.761942613426232,0.0,1.0311424663557478e-05,large,False,False,False,False,False
EL,4184,185444170.06111145,6.457544470370939,0.0,3.4511734706412922e-06,large,False,False,False,False,False
EG,4184,51107226.263809204,12.938652200688672,0.0,1.2522690953651033e-05,large,False,False,False,False,False
EVRG,4184,41515840.091609955,10.524201709601261,0.0,1.5415802705371228e-05,large,False,False,False,False,False
ES,4184,74935797.16033936,12.148888223387917,0.0,8.540644448348211e-06,large,False,False,False,False,False
EXC,4184,168472948.92225266,11.78482851935204,0.0,3.798829450627999e-06,large,False,False,False,False,False
EXE,1389,142329321.19522095,12.73105499567734,0.0,4.496613871446536e-06,large,False,False,False,False,False
EXPE,4184,199647408.81767273,12.798669098416996,0.0,3.205651422125281e-06,large,False,False,False,False,False
EXPD,4184,75470598.06289673,11.227372916017705,0.0,8.480123603454527e-06,large,False,False,False,False,False
EXR,4184,58753644.787597656,11.277646605954061,0.0,1.089294123477252e-05,large,False,False,False,False,False
XOM,4184,854661060.2134705,1.294497766357757,0.0,7.488348654145374e-07,large,False,False,False,False,False
FFIV,4184,108716057.9875946,13.29839967620706,0.0,5.8868948327121025e-06,large,False,False,False,False,False
FDS,4184,52761425.158691406,11.510411036002612,0.0,1.213007416071612e-05,large,False,False,False,False,False
FICO,4184,35536655.65490723,13.477069622176275,0.0,1.8009573163411142e-05,large,False,False,False,False,False
FAST,4184,103652824.4178772,12.849593434708094,0.0,6.174457894363157e-06,large,False,False,False,False,False
FRT,4184,36712900.70724487,13.446246957304808,0.0,1.743256423956997e-05,large,False,False,False,False,False
FDX,4184,283574923.1946106,3.1361841150037315,0.0,2.256899139000325e-06,large,False,False,False,False,False
FDXF,61,193504147.63183594,11.825092914998445,0.0,3.307422646142315e-06,large,False,False,False,True,True
FERG,4183,3384.9582481384277,0.0,0.49701171408080325,0.18907175601116225,large,True,True,True,True,False
FIS,4184,139588767.9195404,9.077092329517354,0.0,4.584896116920373e-06,large,False,False,False,False,False
FITB,4184,117151363.51490021,10.715387987354418,0.0,5.463017935071664e-06,large,False,False,False,False,False
FSLR,4184,164610146.56944275,18.62343179099283,0.0,3.88797418225983e-06,large,False,False,False,False,False
FE,4184,91327111.94782257,9.78660575652528,0.0,7.007776621313151e-06,large,False,False,False,False,False
FISV,4183,151184146.98791504,10.566562383246218,0.0,4.233248080244542e-06,large,False,False,False,False,False
FLEX,4184,54320033.56215572,13.481245794645647,0.0,1.1782025120946947e-05,large,False,False,False,False,False
F,4184,355992110.98065376,0.45562253747661846,0.0,1.7977926483735493e-06,large,False,False,False,False,False
FTNT,4184,98779892.18497276,16.00309338215219,0.0,6.479051412625071e-06,large,False,False,False,False,False
FTV,2548,127226642.32542992,9.076623368849596,0.0,5.030392913796779e-06,large,False,False,False,False,False
FOXA,1873,120088288.54179382,12.643671147675576,0.0,5.329412283007627e-06,large,False,False,False,False,False
FOX,1872,37844555.30176163,13.861654096637215,0.0,1.6911283403829787e-05,large,False,False,False,False,False
BEN,4184,64309918.365097046,4.398632718533583,0.0,9.951808620975446e-06,large,False,False,False,False,False
FCX,4184,407204966.960907,0.0,0.0,1.5716900625660642e-06,large,False,False,False,False,False
GRMN,4184,54652299.29189682,11.21013317783844,0.0,1.171039477372714e-05,large,False,False,False,False,False
IT,4184,56325362.953186035,9.96301169906818,0.0,1.1362554388365438e-05,large,False,False,False,False,False
GE,4184,742715465.6606369,6.46098396719356,0.0,8.617028048967949e-07,large,False,False,False,False,False
GEHC,923,219138133.48388672,15.933438184528773,0.0,2.920532313683594e-06,large,False,False,False,True,True
GEV,603,1376604511.642456,11.373087888173192,0.0,4.6491203144206057e-07,large,False,False,False,True,True
GEN,4184,68635815.3336525,16.002909771782463,0.0002390057361376673,9.324577800800228e-06,large,False,False,False,False,False
GNRC,4157,38032627.419281006,15.608112040744876,0.0,1.6827656762823223e-05,large,False,False,False,False,False
GD,4184,173803829.60662842,6.387041112350385,0.0,3.6823124176752436e-06,large,False,False,False,False,False
GIS,4184,144599057.74383545,8.97643428985826,0.0,4.4260316075765334e-06,large,False,False,False,False,False
GM,3962,401226953.61032486,2.1990053208823217,0.0,1.5951071936746642e-06,large,False,False,False,False,False
GPC,4184,55963737.284851074,7.035416478482138,0.0,1.143597677800626e-05,large,False,False,False,False,False
GILD,4184,432164920.3550339,12.981295431528945,0.0,1.4809161268208085e-06,large,False,False,False,False,False
GPN,4184,114089057.51113892,7.157707245552357,0.0,5.6096527919648605e-06,large,False,False,False,False,False
GL,4184,38712002.85220146,9.860860396086617,0.0,1.6532340174789088e-05,large,False,False,False,False,False
GDDY,2866,92589701.24816895,13.938567148353362,0.0003489183531053733,6.912215844444758e-06,large,False,False,False,False,False
GS,4184,585502876.8959045,3.7393051277400575,0.0,1.0930774642697177e-06,large,False,False,False,False,False
HAL,4184,305242288.55695724,6.586762522262849,0.0,2.096695064847078e-06,large,False,False,False,False,False
HIG,4184,105647847.86262512,8.624938451975833,0.0,6.057861214855962e-06,large,False,False,False,False,False
HAS,4184,60469338.23223114,12.538471503641373,0.0,1.0583876369575838e-05,large,False,False,False,False,False
HCA,3886,220043354.58221436,14.628732794889723,0.0,2.908517738311784e-06,large,False,False,False,False,False
DOC,4184,66189181.36731148,11.465374083709088,0.0002390057361376673,9.66925389888677e-06,large,False,False,False,False,False
HSIC,4184,62449978.7456131,13.691607183873653,0.0,1.0248202046745417e-05,large,False,False,False,False,False
HSY,4184,99768367.53692627,10.545115265457026,0.0,6.414858895662728e-06,large,False,False,False,False,False
HPE,2726,149565273.7678182,8.891944514345814,0.0,4.279068154507053e-06,large,False,False,False,False,False
HLT,3191,218752211.00387573,6.642779817696571,0.0,2.925684714513175e-06,large,False,False,False,False,False
HD,4184,624220574.5864868,7.085107699173309,0.0,1.0252786051212205e-06,large,False,False,False,False,False
HONA,48,619798777.9953003,4.843011418942615,0.0,1.0325931943106427e-06,large,False,False,False,True,True
HON,4184,322925182.83154297,5.600522157609201,0.0,1.9818832163791393e-06,large,False,False,False,False,False
HRL,4184,57491836.501693726,10.17095407720732,0.0,1.1132015238044196e-05,large,False,False,False,False,False
HST,4184,87456881.67648315,10.573624609931668,0.0,7.3178918311707165e-06,large,False,False,False,False,False
HWM,2464,102606572.53911304,5.079566665328704,0.014204545454545454,6.237417196213582e-06,large,False,False,True,True,False
HPQ,4184,210683017.35050488,7.861345317991998,0.0,3.037738912459459e-06,large,False,False,False,False,False
HUBB,4184,31202968.09978485,11.266348521055713,0.0002390057361376673,2.051086928504128e-05,large,False,False,False,False,False
HUM,4184,234381913.29956055,15.59342947252367,0.0,2.730586123264657e-06,large,False,False,False,False,False
HBAN,4184,87276541.22834206,14.218917580621252,0.0,7.33301286912327e-06,large,False,False,False,False,False
HII,3878,47003442.56286621,12.337152561920275,0.0,1.3616023957054043e-05,large,False,False,False,False,False
IBM,4184,467434694.04901505,2.8796954473559038,0.0,1.3691752198712271e-06,large,False,False,False,False,False
IEX,4184,38521221.08306885,7.16174177091921,0.0,1.6614218916370173e-05,large,False,False,False,False,False
IDXX,4184,94118899.43237305,14.51713940183093,0.0,6.799909517215054e-06,large,False,False,False,False,False
ITW,4184,152696248.97651672,5.526382502848771,0.0,4.191327581978953e-06,large,False,False,False,False,False
INCY,4184,94350233.25881958,20.560104036521786,0.0,6.7832370720734246e-06,large,False,False,False,False,False
IR,2332,110081587.00504303,10.234558194917103,0.0,5.813869670780459e-06,large,False,False,False,False,False
PODD,4184,41514226.0181427,23.354370867088775,0.0,1.541640207191397e-05,large,False,False,False,False,False
INTC,4184,956773475.4991531,4.6296211839759405,0.0,6.68914864791908e-07,large,False,False,False,False,False
IBKR,4184,23988034.147453308,14.578417518401935,0.0004780114722753346,2.6679968690470855e-05,large,False,False,False,False,False
ICE,4184,176211029.63562012,12.98112441792912,0.0,3.6320087415834917e-06,large,False,False,False,False,False
IFF,4184,65043023.96697998,6.933348106165231,0.0,9.839640917139787e-06,large,False,False,False,False,False
IP,4184,93881821.16210556,5.24566914006603,0.0,6.817081220600879e-06,large,False,False,False,False,False
INTU,4184,249541818.75839233,10.084217724607779,0.0,2.5647003904369683e-06,large,False,False,False,False,False
ISRG,4184,301757870.6199646,13.845564499233204,0.0,2.120905740370959e-06,large,False,False,False,False,False
IVZ,4184,62608783.623981476,3.7280687563790695,0.0,1.0222207858944193e-05,large,False,False,False,False,False
INVH,2402,85465824.08437729,14.515578985655782,0.0,7.488373356912248e-06,large,False,False,False,False,False
IQV,3342,152107560.3691101,13.153475653010934,0.0,4.207548911092593e-06,large,False,False,False,False,False
IRM,4184,41136491.737270355,7.175845349259588,0.0,1.555796260136956e-05,large,False,False,False,False,False
JBHT,4184,76834236.93580627,12.806619760233067,0.0,8.329620043402128e-06,large,False,False,False,False,False
JBL,4184,51294978.81126404,2.3014637155419067,0.0,1.2476854749367013e-05,large,False,False,False,False,False
JKHY,4184,39361768.14289093,13.554032771602438,0.0,1.6259432190054945e-05,large,False,False,False,False,False
J,4184,58377264.618652344,8.430334849394715,0.0,1.0963172121557595e-05,large,False,False,False,False,False
JNJ,4184,706134245.1324463,7.585021049469195,0.0,9.063432405547166e-07,large,False,False,False,False,False
JCI,4184,151887501.67236328,8.64214470681475,0.0,4.213644921097884e-06,large,False,False,False,False,False
JPM,4184,1099882671.6430664,3.866297193121887,0.0,5.818802464120397e-07,large,False,False,False,False,False
KVUE,828,326111914.24770355,20.750610930558754,0.0,1.962516461492657e-06,large,False,False,False,True,True
KDP,4184,27886556.751441956,11.60301328011928,0.0,2.2950126317294693e-05,large,False,False,False,False,False
KEY,4184,111539168.10340881,11.05139321550752,0.0,5.737894686525285e-06,large,False,False,False,False,False
KEYS,2977,118292878.22341919,2.951272815610755,0.0,5.410300346156386e-06,large,False,False,False,False,False
KMB,4184,153045050.3211975,10.886480917460862,0.0,4.1817752266853725e-06,large,False,False,False,False,False
KIM,4184,50770331.05301857,11.203080058610754,0.0,1.2605787410203396e-05,large,False,False,False,False,False
KMI,3904,174733930.9080124,8.51684949288288,0.0,3.6627116248928442e-06,large,False,False,False,False,False
KKR,4051,64524076.58700943,5.708308266102956,0.0,9.918778134499496e-06,large,False,False,False,False,False
