,N20|EW|band-|gate-,N20|EW|band-|gate+,N20|EW|band+|gate-,N20|EW|band+|gate+,N20|IVOL|band-|gate-,N20|IVOL|band-|gate+,N20|IVOL|band+|gate-,N20|IVOL|band+|gate+,N50|EW|band-|gate-,N50|EW|band-|gate+,N50|EW|band+|gate-,N50|EW|band+|gate+,N50|IVOL|band-|gate-,N50|IVOL|band-|gate+,N50|IVOL|band+|gate-,N50|IVOL|band+|gate+
2020-10-01,1.4263822779458424,0.8557367394933675,1.2883726119270702,0.8265576485582431,1.4179007038793658,0.8737743203430323,1.256303756415016,0.8397436164002835,1.1845101041287773,0.8982500110894832,1.1813159859937048,0.8875544598505692,1.1273520602353921,0.9063349650735306,1.1319690191555596,0.9028067694463464
2020-10-02,1.4003391940161398,0.8557367394933675,1.2693037526251856,0.8265576485582431,1.390469522959228,0.8737743203430323,1.2363295282315792,0.8397436164002835,1.1729263968725376,0.8982500110894832,1.1690399558327478,0.8875544598505692,1.1169634745816148,0.9063349650735306,1.121139763092067,0.9028067694463464
2020-10-05,1.457505858194244,0.8557367394933675,1.3299221123515625,0.8265576485582431,1.4450461930337508,0.8737743203430323,1.2896853626774034,0.8397436164002835,1.223344346072625,0.8982500110894832,1.2150547723359457,0.8875544598505692,1.163315876253802,0.9063349650735306,1.162723364329612,0.9028067694463464
2020-10-06,1.4193455090263531,0.8557367394933675,1.3035004107626473,0.8265576485582431,1.4033748935999382,0.8737743203430323,1.261599391516006,0.8397436164002835,1.2074842423006098,0.8982500110894832,1.195607144222453,0.8875544598505692,1.1487907051595283,0.9063349650735306,1.1444066667769552,0.9028067694463464
2020-10-07,1.4591654691645957,0.8557367394933675,1.355506232418184,0.8265576485582431,1.44082353085103,0.8737743203430323,1.307928062064271,0.8397436164002835,1.2440513952004664,0.8982500110894832,1.2266136076515175,0.8875544598505692,1.1817651548192707,0.9063349650735306,1.171350188904652,0.9028067694463464
2020-10-08,1.4440120289255598,0.8557367394933675,1.3364742088770365,0.8265576485582431,1.425664536877786,0.8737743203430323,1.2887983225087207,0.8397436164002835,1.2236171617060032,0.8982500110894832,1.205950326435031,0.8875544598505692,1.1637104394454367,0.9063349650735306,1.1547675001119433,0.9028067694463464
2020-10-09,1.4778527680660618,0.8557367394933675,1.367580040229034,0.8265576485582431,1.4579734062728404,0.8737743203430323,1.3183482797184107,0.8397436164002835,1.2501121150798042,0.8982500110894832,1.2309314792195714,0.8875544598505692,1.1876371616064367,0.9063349650735306,1.1767220819136621,0.9028067694463464
2020-10-12,1.486710802189386,0.8557367394933675,1.3724537627908735,0.8265576485582431,1.4682463294825085,0.8737743203430323,1.3244845217267542,0.8397436164002835,1.2621358258800262,0.8982500110894832,1.2390931483052943,0.8875544598505692,1.2005849916199396,0.9063349650735306,1.186051888932576,0.9028067694463464
2020-10-13,1.5079550820187404,0.8557367394933675,1.394627739426245,0.8265576485582431,1.4878890230342179,0.8737743203430323,1.3450417201125429,0.8397436164002835,1.2836572227208378,0.8982500110894832,1.2577507603054137,0.8875544598505692,1.2199749780976823,0.9063349650735306,1.2016643422672633,0.9028067694463464
2020-10-14,1.5051656414135757,0.8557367394933675,1.3872457942529073,0.8265576485582431,1.4828265713350892,0.8737743203430323,1.3348791488826066,0.8397436164002835,1.2717579642183772,0.8982500110894832,1.247805539504995,0.8875544598505692,1.2072824639358488,0.9063349650735306,1.1920227663189251,0.9028067694463464
2020-10-15,1.5223552712295425,0.8557367394933675,1.3997129751729382,0.8265576485582431,1.5006785959937918,0.8737743203430323,1.3495394421725044,0.8397436164002835,1.2801799356584675,0.8982500110894832,1.2583799216285165,0.8875544598505692,1.2143421237800065,0.9063349650735306,1.20106414594897,0.9028067694463464
2020-10-16,1.5022723060940075,0.8557367394933675,1.3812023465938625,0.8265576485582431,1.4844537492118983,0.8737743203430323,1.3360851584211155,0.8397436164002835,1.2714300532336724,0.8982500110894832,1.2500917630173736,0.8875544598505692,1.207905934290123,0.9063349650735306,1.1947207755459663,0.9028067694463464
2020-10-19,1.4889599865017955,0.8557367394933675,1.3708870620957794,0.8265576485582431,1.4711321197581477,0.8737743203430323,1.3248196859812453,0.8397436164002835,1.2623807004014085,0.8982500110894832,1.2395471045657844,0.8875544598505692,1.1991796583047185,0.9063349650735306,1.1837800681904902,0.9028067694463464
2020-10-20,1.4755425912725204,0.8557367394933675,1.3623332750390724,0.8265576485582431,1.4588266271284933,0.8737743203430323,1.3162729289886752,0.8397436164002835,1.250490453806023,0.8982500110894832,1.2299012799972748,0.8875544598505692,1.188360388075773,0.9063349650735306,1.1761267198545011,0.9028067694463464
2020-10-21,1.42595977347765,0.8557367394933675,1.3290279339975077,0.8265576485582431,1.4135127192977615,0.8737743203430323,1.2870197138597397,0.8397436164002835,1.217658829143,0.8982500110894832,1.1981394274165245,0.8875544598505692,1.1596098994408364,0.9063349650735306,1.1495496892365102,0.9028067694463464
2020-10-22,1.4237787876721617,0.8557367394933675,1.326562941267491,0.8265576485582431,1.4139472204829784,0.8737743203430323,1.2873631774323513,0.8397436164002835,1.2188412930353478,0.8982500110894832,1.1986063750803881,0.8875544598505692,1.161335034342486,0.9063349650735306,1.1505783282429163,0.9028067694463464
2020-10-23,1.4343311684984257,0.8557367394933675,1.334170160482818,0.8265576485582431,1.4282689948864797,0.8737743203430323,1.2969598354216036,0.8397436164002835,1.2311514541380777,0.8982500110894832,1.2072684844827002,0.8875544598505692,1.1743159603730458,0.9063349650735306,1.1606683387771701,0.9028067694463464
2020-10-26,1.4150670493659847,0.8557367394933675,1.321679367671564,0.8265576485582431,1.410065001482174,0.8737743203430323,1.2849755128101212,0.8397436164002835,1.2152812994718065,0.8982500110894832,1.1920329480541805,0.8875544598505692,1.160019731667545,0.9063349650735306,1.1465432866615624,0.9028067694463464
2020-10-27,1.4180919402978638,0.8557367394933675,1.3295250004216688,0.8265576485582431,1.4084289085155153,0.8737743203430323,1.2888043318219893,0.8397436164002835,1.2213512589847715,0.8982500110894832,1.198253463922404,0.8875544598505692,1.164566264799764,0.9063349650735306,1.1511720823990363,0.9028067694463464
2020-10-28,1.388121458471587,0.8557367394933675,1.2927467162607371,0.8265576485582431,1.3748868286969516,0.8737743203430323,1.2495980211293094,0.8397436164002835,1.1902967005852145,0.8982500110894832,1.1724620708786149,0.8875544598505692,1.1342510456702084,0.9063349650735306,1.126495711051978,0.9028067694463464
2020-10-29,1.3838979305481698,0.8557367394933675,1.31260969388831,0.8265576485582431,1.3697506502655215,0.8737743203430323,1.2662877642715138,0.8397436164002835,1.1963479781240354,0.8982500110894832,1.1793165703354411,0.8875544598505692,1.140031504407402,0.9063349650735306,1.1324108152808678,0.9028067694463464
2020-10-30,1.3234129968381003,0.8557367394933675,1.2606882200720455,0.8265576485582431,1.3109114997057532,0.8737743203430323,1.2210251859788135,0.8397436164002835,1.148494454966633,0.8982500110894832,1.142135032705281,0.8875544598505692,1.0953611981469504,0.9063349650735306,1.1003228406099776,0.9028067694463464
2020-11-02,1.3434364366395957,0.8557367394933675,1.2603860307341732,0.8265576485582431,1.328088212314777,0.8737743203430323,1.217645879041095,0.8397436164002835,1.157374996460637,0.8982500110894832,1.1535298232767082,0.8875544598505692,1.1023129567359444,0.9063349650735306,1.109696111919069,0.9028067694463464
2020-11-03,1.3719954443507005,0.8557367394933675,1.279049584688682,0.8265576485582431,1.3560528358994006,0.8737743203430323,1.236024773674392,0.8397436164002835,1.1904171178331842,0.8982500110894832,1.1842743544223107,0.8875544598505692,1.1358760934754306,0.9063349650735306,1.1424223832323417,0.9028067694463464
2020-11-04,1.449452305077946,0.8557367394933675,1.3366400957814404,0.8265576485582431,1.4329163141171082,0.8737743203430323,1.291682030153466,0.8397436164002835,1.2425807813260576,0.8982500110894832,1.2313060757875416,0.8875544598505692,1.184935369422287,0.9063349650735306,1.1867814053637906,0.9028067694463464
2020-11-05,1.5154522733964173,0.8557367394933675,1.396985713981964,0.8265576485582431,1.4956209308306283,0.8737743203430323,1.3456745239878385,0.8397436164002835,1.2861428022916614,0.8982500110894832,1.27077259240089,0.8875544598505692,1.2250758273285276,0.9063349650735306,1.222672723301762,0.9028067694463464
2020-11-06,1.5480860789373234,0.8557367394933675,1.3966357183467144,0.8265576485582431,1.53751562592631,0.8737743203430323,1.3489278066301065,0.8397436164002835,1.2963586910865765,0.8982500110894832,1.2862951406595615,0.8875544598505692,1.2356937727847335,0.9063349650735306,1.2390724662617658,0.9028067694463464
2020-11-09,1.4268788087102642,0.8557367394933675,1.3116650332395272,0.8265576485582431,1.4194269647950841,0.8737743203430323,1.2677591364982168,0.8397436164002835,1.2187153470220935,0.8982500110894832,1.2119972093344429,0.8875544598505692,1.1651903726375845,0.9063349650735306,1.1726903305103122,0.9028067694463464
2020-11-10,1.384049286090569,0.8557367394933675,1.2820506936872436,0.8265576485582431,1.375076387074871,0.8737743203430323,1.2393806998223718,0.8397436164002835,1.2000318001513837,0.8982500110894832,1.1948679091882384,0.8875544598505692,1.147025156110379,0.9063349650735306,1.1557013203391409,0.9028067694463464
2020-11-11,1.4490473541312294,0.8557367394933675,1.3223325515370954,0.8265576485582431,1.4392672765727168,0.8737743203430323,1.2766461165486946,0.8397436164002835,1.2382348243356438,0.8982500110894832,1.2321732864566,0.8875544598505692,1.1829854813368406,0.9063349650735306,1.1907192893079652,0.9028067694463464
2020-11-12,1.448456110191627,0.8557367394933675,1.3171172050801891,0.8265576485582431,1.4390071503088406,0.8737743203430323,1.2717604811029062,0.8397436164002835,1.2381210564289997,0.8982500110894832,1.2335202572902164,0.8875544598505692,1.18153730370269,0.9063349650735306,1.1891594244076442,0.9028067694463464
2020-11-13,1.4310884018322345,0.8557367394933675,1.3075648872746206,0.8265576485582431,1.422841781394062,0.8737743203430323,1.2632075399765639,0.8397436164002835,1.2323880178481197,0.8982500110894832,1.2278403961110547,0.8875544598505692,1.1757319461020275,0.9063349650735306,1.183610759195805,0.9028067694463464
2020-11-16,1.4459944770328534,0.8557367394933675,1.3227785098168057,0.8265576485582431,1.4416080756003717,0.8737743203430323,1.2808760854002144,0.8397436164002835,1.240406690938065,0.8982500110894832,1.2359885137385114,0.8875544598505692,1.1841166929082236,0.9063349650735306,1.1934229230386493,0.9028067694463464
2020-11-17,1.47651920527912,0.8557367394933675,1.3295453912420254,0.8265576485582431,1.47107614009662,0.8737743203430323,1.2840620876193831,0.8397436164002835,1.2510774248013286,0.8982500110894832,1.2455003126671342,0.8875544598505692,1.1924469715281962,0.9063349650735306,1.199888675764196,0.9028067694463464
2020-11-18,1.4729819350995876,0.8557367394933675,1.3270637568951507,0.8265576485582431,1.4648047704252882,0.8737743203430323,1.280592929586905,0.8397436164002835,1.2417898128875549,0.8982500110894832,1.235630459443947,0.8875544598505692,1.1822009537987852,0.9063349650735306,1.1890253905445296,0.9028067694463464
2020-11-19,1.5173027492787003,0.8557367394933675,1.3645403051633898,0.8265576485582431,1.508492763819287,0.8737743203430323,1.3163562673014537,0.8397436164002835,1.2759281911701892,0.8982500110894832,1.2657183725804955,0.8875544598505692,1.214821746310326,0.9063349650735306,1.2165054134575441,0.9028067694463464
2020-11-20,1.5393032795792676,0.8557367394933675,1.3735231989899384,0.8265576485582431,1.5291532837242061,0.8737743203430323,1.3243889326826213,0.8397436164002835,1.2892068987972494,0.8982500110894832,1.2772299762223887,0.8875544598505692,1.2270391935426188,0.9063349650735306,1.2267170574381383,0.9028067694463464
2020-11-23,1.5702764464253585,0.8557367394933675,1.3969468429686054,0.8265576485582431,1.5592197951963978,0.8737743203430323,1.3436850431262963,0.8397436164002835,1.2997169715128585,0.8982500110894832,1.2863039791978967,0.8875544598505692,1.2343943591086342,0.9063349650735306,1.2329041243483654,0.9028067694463464
2020-11-24,1.5666567457420184,0.8557367394933675,1.399005479855223,0.8265576485582431,1.552874595685969,0.8737743203430323,1.3426798294286804,0.8397436164002835,1.2927182293009305,0.8982500110894832,1.2805921962311968,0.8875544598505692,1.2244157584974784,0.9063349650735306,1.2230634318492162,0.9028067694463464
2020-11-25,1.611722370352375,0.8557367394933675,1.423217224305302,0.8265576485582431,1.5980983044412855,0.8737743203430323,1.36490162364859,0.8397436164002835,1.3139904890193288,0.8982500110894832,1.3038617591095591,0.8875544598505692,1.2420986744570572,0.9063349650735306,1.2419760121081906,0.9028067694463464
2020-11-27,1.6684508828650073,0.8557367394933675,1.4723133869988652,0.8265576485582431,1.654263589281244,0.8737743203430323,1.4116684528198136,0.8397436164002835,1.349893517575327,0.8982500110894832,1.3374532822746774,0.8875544598505692,1.2734604323503875,0.9063349650735306,1.2725354931611306,0.9028067694463464
2020-11-30,1.6931501021010755,0.8557367394933675,1.4944685285684647,0.8265576485582431,1.6853035530696812,0.8737743203430323,1.4394742920033679,0.8397436164002835,1.3630561073877367,0.8982500110894832,1.3556523009510304,0.8875544598505692,1.2860991298223923,0.9063349650735306,1.2881713610632506,0.9028067694463464
2020-12-01,1.6544962504076952,0.8557367394933675,1.47536193170269,0.8265576485582431,1.6427191091977273,0.8737743203430323,1.4211648911607082,0.8397436164002835,1.3550276878956447,0.8982500110894832,1.3476217506069814,0.8875544598505692,1.2794107535967345,0.9063349650735306,1.2822719462098522,0.9028067694463464
2020-12-02,1.635250020560213,0.8557367394933675,1.4691228692120317,0.8265576485582431,1.6257602087731022,0.8737743203430323,1.4158236323725342,0.8397436164002835,1.3422792751754682,0.8982500110894832,1.3439551242416563,0.8875544598505692,1.2675983972043638,0.9063349650735306,1.2784925053073244,0.9028067694463464
2020-12-03,1.6635708518238854,0.8557367394933675,1.489999233091349,0.8265576485582431,1.6512917767586945,0.8737743203430323,1.4316512389043714,0.8397436164002835,1.3527029831639685,0.8982500110894832,1.3579446685083327,0.8875544598505692,1.2751326760373773,0.9063349650735306,1.2897124303065493,0.9028067694463464
2020-12-04,1.6743193159674599,0.854367560710178,1.4963973930608234,0.8252351563205499,1.6666432765333479,0.8723762814304834,1.4420741486522937,0.838400026614043,1.3720767834961576,0.89681281107174,1.3747867448144833,0.8861343727148083,1.2937450872953222,0.9048848291294129,1.3060641900581618,0.9013622786152322
2020-12-07,1.6995845233608766,0.8675044080473149,1.5252149395938197,0.8413658178853753,1.686474445674116,0.8830070518739279,1.465395232169231,0.8521938701122119,1.3863476130123593,0.906192156746921,1.393244547694062,0.8979873389704057,1.3038204724893072,0.911970253874147,1.321377012209441,0.9119233129113568
2020-12-08,1.7408519833535359,0.8885726891262714,1.560047682505248,0.8605988711881485,1.7299159557280368,0.9058801092235088,1.4983881608274152,0.8714738643642914,1.4089039825644587,0.920836804298458,1.419269939856947,0.9147390055160792,1.323598713494006,0.9257067076848889,1.344494485030336,0.9278454454132535
2020-12-09,1.6617946933474166,0.8480960401434181,1.4903859021863657,0.8221097986392953,1.6521353086911026,0.8650510324762559,1.4346531470456088,0.834402169012852,1.359844776621534,0.8888258143897828,1.3713899982550457,0.884320439573609,1.2795869037935772,0.8950372961272819,1.2986977963129862,0.8965981783112679
2020-12-10,1.7088626847843733,0.8719590930619083,1.523169408339976,0.8400212516921188,1.69861188353272,0.8892290154787118,1.464077908173981,0.8513640318676995,1.392294006596249,0.9097434954485476,1.3984715774798557,0.9014825447120423,1.3080420995252229,0.9146180398782319,1.3224739495371463,0.9126832302800812
2020-12-11,1.743684522621078,0.8898461262101865,1.5456004133068049,0.8525259464809685,1.7323654045924384,0.907089814332214,1.4832613603794849,0.8627116820572391,1.401666847551245,0.9159482091822073,1.4085946010317039,0.9081587893010573,1.3147244032928131,0.9194046239574256,1.329434211684391,0.9176720533413946
2020-12-14,1.7782660499572438,0.9073014930325299,1.588264652847441,0.8758504049638158,1.7664088009295957,0.9247229384593032,1.5239617000751517,0.8861900427647236,1.4201722322297963,0.9279659666646111,1.428260047474561,0.9208413512701555,1.328150126740667,0.9287969815964777,1.343666786921976,0.9275298090058284
2020-12-15,1.8302873900766023,0.9339612837687552,1.6420487605382152,0.9057524931137094,1.819544568527962,0.9526399031197537,1.5803067245003815,0.9191706529900358,1.4577310597187443,0.9526463588916388,1.4658329750851895,0.9451772047280919,1.3618156352929074,0.9524402384732709,1.3791070447898577,0.9521186996361019
2020-12-16,1.8297390139699425,0.9336780519839257,1.6387017636519714,0.9040502267276403,1.8222928123329143,0.9540603280602336,1.5792204020137173,0.9186631150022194,1.4643268697940042,0.9569289243842418,1.4791848065458162,0.9537640152712609,1.3682799516751027,0.9569057287453351,1.3922372966337537,0.9611394800229659
2020-12-17,1.8793635315769333,0.9584496402617887,1.6800366762652443,0.9263364829557776,1.8726248842125885,0.9798692923100512,1.6177182162734192,0.9405830627899877,1.5006068873110936,0.980290058720483,1.5153819021485602,0.9767686512052514,1.4001151304764803,0.9788579940919963,1.42413510689713,0.9828528092457977
2020-12-18,1.8916158367044522,0.9647754822528215,1.6896748164532238,0.9317240607401986,1.8841269536227052,0.986026247507226,1.6253885775348458,0.9451712859960494,1.5083444065257468,0.9851047009060215,1.522533421859142,0.9811028371857888,1.4077206077465347,0.9839069406881131,1.430422871878835,0.9868668477523099
2020-12-21,1.9141232446324232,0.9766976392456522,1.7067325486223588,0.9416475173585874,1.9066563040243458,0.9982408568560732,1.6409792081197578,0.9547037948780291,1.5233643149489653,0.9950331233883483,1.5396575218366924,0.992237352820207,1.420998324957894,0.9932437007121236,1.447791499495146,0.9989348472707359
2020-12-22,1.9512234135809958,0.9957422229390293,1.7396820125663472,0.9599320839967647,1.945557273157612,1.018714567706378,1.6742255002879338,0.9741328935794306,1.551506638164137,1.0131061255510139,1.5657228105387313,1.0087264264936007,1.4455987887358452,1.010107102472169,1.4703904502453629,1.0141747226200084
2020-12-23,1.9230000094036603,0.9816205925865321,1.722322692767131,0.9505414941802786,1.9166116747193287,1.0039070102251944,1.6558697672761693,0.9636655718311944,1.5416417433115108,1.0067974992511148,1.553892673760052,1.001268206049489,1.4351292404205935,1.002944356125425,1.4577688932385415,1.005630134048081
2020-12-24,1.913424965493274,0.9766471017876934,1.709980112529018,0.9436949256530556,1.9074878174568557,0.999019753854145,1.6449801010746588,0.9572853499239816,1.5363119442729627,1.0033591853955839,1.5499142765526268,0.9987312174020414,1.4318645166665422,1.0007336166859266,1.4555060460710039,1.0041365584047326
2020-12-28,1.8190970251886556,0.9290191610952048,1.645708003853289,0.9085842121584748,1.8176578006117416,0.9524847929244475,1.5910929179087892,0.9262502259185849,1.4839159636754042,0.9696137503833586,1.5026806837196622,0.96881369572725,1.390494994069546,0.9722393965162488,1.418060945834807,0.9788054362772981
2020-12-29,1.788628823693497,0.913418310124161,1.6168727023556193,0.8926408558016372,1.785971478614269,0.9358719250548462,1.561266361890352,0.9089012732031134,1.4531058475263712,0.9495749032159526,1.4730423558707608,0.9497984833588071,1.3630507646399306,0.9531327784160102,1.3906257408639886,0.959951996422955
2020-12-30,1.8242975645030195,0.9322607415701741,1.6485885248566112,0.9106587385977349,1.81877904012834,0.9535643651948821,1.589728372972186,0.9258234447897661,1.477103404311895,0.9655095728632221,1.4917956007156774,0.9620870145004905,1.3846462428624158,0.9683766818434543,1.4078245503258353,0.9719394147536442
2020-12-31,1.8027701766514872,0.92151421052941,1.6358990537772906,0.9039146351739344,1.7994668099352171,0.9436774702930611,1.5801920989371334,0.9205016875758273,1.4637463210749124,0.9569011926104819,1.478694630391916,0.9538381549754231,1.375728549260198,0.9622203336946172,1.3982612784774955,0.9654686604183044
2021-01-04,1.8038117504717444,0.9226411197789938,1.6365940877175003,0.9047423698316616,1.797267392460921,0.9431057566070952,1.5763323235526858,0.9186768855454146,1.452100447723063,0.9498750260499199,1.4667695780546777,0.9466510920838187,1.3627608184435738,0.953703594198813,1.3876700196098932,0.9586887357331566
2021-01-05,1.8357869631875192,0.9389962888023359,1.6654656470669027,0.9207031527909505,1.8313524803230852,0.9609917109798886,1.6048246325437503,0.9352820298381586,1.4798552199533594,0.9680304952783756,1.4938395259370498,0.9641219996543788,1.3889178511387898,0.9720091220342078,1.4135721154249026,0.9765835141306255
2021-01-06,1.8629106470322048,0.9528699239133427,1.71413013017065,0.9476058650152888,1.848996933742574,0.9702505367182892,1.6449703725749132,0.9586787228252206,1.5042663787333554,0.9839987777194537,1.517236881050858,0.9792226208437916,1.407505229499519,0.9850171637312137,1.4302644004101615,0.9881155825351265
2021-01-07,1.9549550682198429,0.9999502069926395,1.7790296098860874,0.9834836122949929,1.9514773159855614,1.024026529560578,1.712144171314014,0.9978272039505773,1.5614483395070917,1.0214037083251197,1.5708693836556775,1.0138369651291275,1.4625880071849064,1.0235658527939107,1.4828271897375558,1.024429225789488
2021-01-08,2.0030741784431343,1.0245629027063556,1.818733685967,1.0054328299751818,1.998979573536155,1.0489530667779785,1.7514157882784012,1.0207144633337153,1.5816460541708737,1.0346158141215827,1.5896628304946647,1.0259662301754762,1.479779895561022,1.0355972859797382,1.4991791265543375,1.035726160516143
2021-01-11,1.9879398254410927,1.0168217532226123,1.820046083467493,1.0061583499032254,1.978412978025908,1.038160863736357,1.751107786094196,1.0205349615350792,1.5864418140835188,1.0377529060349526,1.5912568290543512,1.026994994679379,1.4823242571931803,1.0373779116043447,1.499797686944507,1.0361535004961429
2021-01-12,2.064182552760084,1.055819545143084,1.8777216878184295,1.0380425925224293,2.0490133266398303,1.0752079917683677,1.8039944785591056,1.051357004066669,1.6262948739959306,1.063822332831033,1.6322857803521214,1.0534750240815436,1.5133792317959351,1.0591111757953615,1.5312097373813274,1.0578548981587712
2021-01-13,2.0411771083746593,1.0440523699025244,1.8700262946949573,1.0337884232916048,2.026480103099421,1.063383811946813,1.7992434187608686,1.0485881153283816,1.6456074894237827,1.0764554610084862,1.652172086945078,1.0663096193277193,1.520673023959658,1.0642156047661224,1.5380303754012805,1.062567019014478
2021-01-14,2.063062191166122,1.0552464855234531,1.9009188016858594,1.050866427052434,2.0447466656080335,1.072969085861847,1.826013873200978,1.0641897732670116,1.6828976247777474,1.1008483797947135,1.6911113924472503,1.0914409941735936,1.544369485419155,1.080799146175485,1.561202209414377,1.0785755627898053
2021-01-15,2.026798807057684,1.0366979372550242,1.8416940132577435,1.0181257640881904,2.0103628349158784,1.0549263679023482,1.7687353989848884,1.0308082270566055,1.646216515569842,1.0768538485492791,1.6521059842163388,1.0662669567164358,1.5148773189133695,1.0601595850605703,1.5296037079696705,1.056745353177289
2021-01-19,2.06459555673292,1.0560307947082732,1.8782834084793378,1.0383531230844956,2.0500354944239856,1.075744368450824,1.8082983815633025,1.0538652925465208,1.6700553392079411,1.0924477444534828,1.6759599944017738,1.0816623024684042,1.534283038366567,1.0737403280200466,1.5484083196144656,1.0697367481839848
2021-01-20,2.0797310872072794,1.0637725464634995,1.9090195686301612,1.0553446951444712,2.066552929531757,1.0844117977937635,1.8400382925994745,1.072363119548179,1.689159579225706,1.1049445662215573,1.696483983974353,1.0949084574429075,1.553420413252,1.0871332748708467,1.5689492553308186,1.0839277038250255
2021-01-21,2.089749808776042,1.0688970748321276,1.9271662365213555,1.065376540814478,2.078009721471621,1.0904236836578585,1.8578965022674276,1.082770775468218,1.7001717399587584,1.1121480461733584,1.708359311733075,1.1025727778377699,1.5610328686299908,1.0924607145480163,1.5764412229495994,1.089103620911295
2021-01-22,2.0966078213193313,1.0724049155869864,1.9438411480584412,1.074594769753479,2.0854287217756653,1.094316761518373,1.8737183143222107,1.0919916312516067,1.746837713507373,1.1426740630957006,1.7564685764153098,1.133622431874901,1.5858504291586026,1.1098288369324094,1.6017145132871182,1.1065639813853974
2021-01-25,2.098969492332223,1.0736128990627092,1.9340248396104551,1.0691681155605537,2.078514909331144,1.0906887780898182,1.8570332233445346,1.082267661765358,1.7587076364054972,1.1504386384318948,1.7768052410473913,1.1467476875874139,1.5812958810514275,1.1066414185380902,1.6052279496550117,1.1089912816960013
2021-01-26,2.0603090011216643,1.0538382419276797,1.892020125886601,1.04594705877938,2.03215718210813,1.0663628265977696,1.8136734129181484,1.0569978281108807,1.8862284433454815,1.2338549268876675,1.9136149458457758,1.2350444851163218,1.6291986273937906,1.140165292089785,1.6612292912122877,1.1476804906420863
2021-01-27,1.966034261758236,1.0056171617232745,1.821711649006615,1.0070791082783683,1.9339614923035238,1.0148352015391946,1.743747580512387,1.0162454785118347,2.1610883794953164,1.413651434367429,2.1946332080435953,1.4164132895865396,1.7043920879476109,1.1927880800507187,1.73968305696368,1.201881230327197
2021-01-28,2.0172148681698765,1.0317957981570678,1.8646557408068951,1.0308194722924173,1.990708929894195,1.0446130939601894,1.7868657782164654,1.0413745017420624,1.920425118515983,1.2562242938066954,1.9390977137032526,1.2514910288560637,1.622787221688417,1.1356783853763486,1.6449693189090695,1.136447090719812
2021-01-29,1.9873858440843846,1.0165383943969721,1.8452233682548012,1.0200768630369033,1.9586112237848003,1.0277700067642421,1.763966467070206,1.028028922557612,2.128912715660568,1.3926040890745273,2.149909103799094,1.387548413494905,1.698830117095594,1.1888956350078272,1.7198045910100315,1.1881479499910155
2021-02-01,2.044973148787616,1.0459940264952485,1.892381936739797,1.0461470751494795,2.0153389855044264,1.0575375743847504,1.808056254150812,1.0537241821639651,2.007177542895432,1.3129724075453382,2.02062731146421,1.3041101204382093,1.6739120739073543,1.171457191645354,1.6873309256645213,1.1657131227375874
2021-02-02,2.1156366153722006,1.0804066322361017,1.944241931299473,1.073096624719814,2.085417722467092,1.0925600921107712,1.8617557131325457,1.0832838682354256,1.8227376580866355,1.1904154333117811,1.8285992987384994,1.1782872212209647,1.625453232233424,1.1357240741681383,1.6318999457291519,1.1256140863372515
2021-02-03,2.1227160097713367,1.078677981624524,1.9519383071750513,1.0713796701202623,2.0867390746033463,1.090811995963394,1.8635483319994297,1.081550614046249,1.8377055513642526,1.1885107686184824,1.8477968771611497,1.1764019616670112,1.631378260850717,1.1339069156494692,1.640502747312253,1.123813103799112
2021-02-04,2.1215273274707043,1.078073941602714,1.9469794244049858,1.0686578391244625,2.1172042213997724,1.1067372009824472,1.892038539626091,1.0980855227598112,1.84668530664906,1.1943183017391341,1.8585798334066204,1.1832669428976479,1.6527534567590632,1.1487639742762021,1.6633895470738087,1.1394915203809817
2021-02-05,2.1705782038832897,1.102999602935688,2.0003938697420063,1.0979759536440017,2.1534451017499747,1.1256815853146325,1.9328227455503981,1.1217555195092361,1.8988532880292257,1.2280572255843534,1.9069166780405262,1.2140406494402645,1.6977090081942388,1.1800108113172922,1.7033704081799024,1.166880085066908
2021-02-08,2.2284972809454526,1.1324317233207881,2.0347602969308625,1.116838994186556,2.2063721914300287,1.1533484388456172,1.9621549281027773,1.1387790865968708,1.9443908560578285,1.2575080208646483,1.9506529492090747,1.2418853957078986,1.7352111576630418,1.2060770815716368,1.7405833791266205,1.192372529044666
2021-02-09,2.237204459607166,1.136856357544691,2.0381148919789274,1.1186802639248323,2.221571888478572,1.1612938557294759,1.971964287663946,1.1444721607579258,1.9533746914362047,1.2633181927296517,1.9630300840296584,1.249765312522739,1.7452384414654987,1.2130466524686134,1.753706030171853,1.201362094728343
2021-02-10,2.1981302754612284,1.117000445640251,2.000944754755322,1.098278323345785,2.178258298838918,1.1386523171958902,1.9322213426240764,1.1214064823025893,1.945075718948308,1.2579509465116652,1.9525156909640036,1.2430713123428185,1.741633885942122,1.2105412675840137,1.7476927225168146,1.1972427270826742
2021-02-11,2.230654563797483,1.1335279667664064,2.02261194204264,1.110171006574036,2.2071602865496915,1.1537604039163591,1.9503977033366797,1.131955526699388,1.9659938860871793,1.2714794831620833,1.9782660580042557,1.2594653125028028,1.7632735321710795,1.225582135235657,1.7727728203455058,1.2144236447194328
2021-02-12,2.2797016887623003,1.1584517217661316,2.0610830855888587,1.1312870433515243,2.256039807663924,1.1793114508283864,1.9878933311519853,1.1537169259565692,2.005467664262639,1.297008605825267,2.0185365489730485,1.2851035659052896,1.7953938024108453,1.2479076727467475,1.8061510808531758,1.237289151407548
