,N20|EW|band-|gate-,N20|EW|band-|gate+,N20|EW|band+|gate-,N20|EW|band+|gate+,N20|IVOL|band-|gate-,N20|IVOL|band-|gate+,N20|IVOL|band+|gate-,N20|IVOL|band+|gate+,N50|EW|band-|gate-,N50|EW|band-|gate+,N50|EW|band+|gate-,N50|EW|band+|gate+,N50|IVOL|band-|gate-,N50|IVOL|band-|gate+,N50|IVOL|band+|gate-,N50|IVOL|band+|gate+
2021-11-17,2.831506788381105,1.4366044307780002,2.77127275718558,1.4851753328166108,2.516960394079384,1.3920702584681928,2.4701482951987987,1.4772389886229504,2.4255707416293317,1.5445762986436102,2.4501661185398653,1.552421714602909,2.040549115736507,1.4314964427530672,2.0523706479612653,1.4375745694324897
2021-11-18,2.8331527044061127,1.4374395092118282,2.8160100882346017,1.5091508799213773,2.5216271486969584,1.3946513282069042,2.5118131139661304,1.5021560735026895,2.441898028699192,1.5549733322969417,2.4756596500754693,1.5685743793705418,2.0533073487995224,1.440446663605227,2.0732316262271486,1.4521865557607432
2021-11-19,2.7555368880622853,1.3980600430860397,2.748037791576215,1.4727232933367742,2.4432044183831754,1.3512776022180137,2.441511695740235,1.4601132551987697,2.3757101929998563,1.5128256593698526,2.420384014188518,1.533551816292033,1.9973237688595658,1.4011727765330682,2.0270528707523434,1.4198408366360975
2021-11-22,2.7754653400921856,1.408171020959086,2.7647245663149707,1.4816660385653009,2.4621629987824365,1.3617631370634051,2.4554072827511333,1.46842332425098,2.3975625309784503,1.5267409835994865,2.4402934387582014,1.5461663989496544,2.016208199349891,1.4144206787089293,2.044017479178205,1.4317236267537714
2021-11-23,2.819688160893071,1.430608085409981,2.790405956555144,1.4954291613752972,2.5083513969294975,1.3873088291998632,2.482554211340895,1.4846581800335685,2.419564536926746,1.54075161471698,2.4520930736423905,1.5536426305732958,2.036491826336974,1.428650152361005,2.056517528775849,1.4404792350236855
2021-11-24,2.8607124900423178,1.4514223505451875,2.8214159104594567,1.512047958096425,2.55015049737481,1.410426906344628,2.512913403989271,1.502814087162896,2.435370974607261,1.550816977309088,2.465761403831829,1.5623028648438968,2.050450586242062,1.4384425729380352,2.068080475851008,1.448578453690379
2021-11-26,2.7009626113192153,1.3703710231983544,2.671194591436617,1.4315416286860796,2.39785985793451,1.3261986164173696,2.3728910280333038,1.41907558715307,2.314012385423423,1.4735371860941484,2.3482905557178784,1.4878735051098753,1.9490918219864515,1.3673368547003328,1.9704361141984024,1.3801838626355456
2021-11-29,2.7594932565981307,1.400067361801188,2.7158576838777155,1.4554773899744031,2.448940903899368,1.354450314388618,2.411145266838302,1.4419530205252595,2.349286585996231,1.4959994021916936,2.376192110737791,1.505551890079917,1.976553880037751,1.3866021779939226,1.9906784252033705,1.3943625060283416
2021-11-30,2.6643482756014016,1.3517942296910788,2.6174438850548496,1.402735650265991,2.3682503839970974,1.3098223285210167,2.323998219623652,1.3898359002134661,2.2724402510503863,1.4470645162459432,2.2941901901133837,1.4535955915852095,1.9135513047734591,1.3424042894551977,1.9243134998164924,1.3478774673082499
2021-12-01,2.505768970845315,1.2713368093602804,2.455681420764523,1.3160442117864355,2.229846663660673,1.2332745595553647,2.1834532172997503,1.3057848505285072,2.172539514020535,1.3834488451030407,2.2011653577301598,1.3946551921174901,1.8353672663980218,1.287556223338391,1.8535061422184167,1.2982807452381788
2021-12-02,2.574157818370356,1.306034844262908,2.510847829138242,1.3456088905804293,2.2944941756560655,1.2690295436005818,2.23322624452793,1.3355509405022032,2.2331491656458327,1.4220443928488868,2.264448565851639,1.434751341400651,1.8879561780680534,1.3244486653792835,1.9099176043561386,1.3377939216102193
2021-12-03,2.480275549214952,1.2584023666034572,2.42576597349163,1.300011981020022,2.2238364028129958,1.2299504288334953,2.1694452355937135,1.2974075653394785,2.1615321891029318,1.3764395038014632,2.20328394826586,1.3959975280216084,1.8299141480825967,1.2837307239126508,1.8616663307677905,1.3039965157068347
2021-12-06,2.525106078616837,1.2811477604824855,2.461380410274761,1.3190984036268603,2.2689444731926347,1.2548986176647912,2.215279186408094,1.32481794360593,2.182787537432512,1.3899746717047634,2.2377691571387257,1.4178473065659116,1.8507767106059845,1.2983663353804802,1.8942297231028888,1.326805409783492
2021-12-07,2.649454890845057,1.3442378633711947,2.5813586355845066,1.383396910601003,2.3810164724008316,1.3168829449795105,2.3258934527613406,1.3909693189191226,2.270061936758854,1.4455500323257757,2.3319370629569858,1.4775119557114433,1.918278103941903,1.3457202577615002,1.9692207538013118,1.3793325684498243
2021-12-08,2.681957205995124,1.3607283659356706,2.610637579864089,1.3990880278691238,2.405506797836708,1.3304279549604725,2.3506149219140307,1.4057536612840633,2.293379645941714,1.4603984885362573,2.349709989044163,1.4887728560157085,1.9355460827942934,1.3578341785243468,1.9815121817730077,1.3879420485608718
2021-12-09,2.5987727891772265,1.3185235927517782,2.5257160717184237,1.353577051442677,2.338593915232847,1.2934200489162146,2.2807196207589704,1.3639537158360562,2.230344211244571,1.4202582292822623,2.2871521659590806,1.449136309644132,1.8868228419538153,1.323653601637145,1.9326218733216707,1.3536970333190257
2021-12-10,2.598666851682646,1.3184698438874896,2.5239071652311695,1.3526076256482382,2.3441871490909376,1.2965135320400731,2.28478088865581,1.366382502517453,2.231001623082379,1.4206768617821117,2.2875090866647354,1.4493624540878323,1.8911296569316747,1.3266749404879745,1.9359043206412936,1.355996210028105
2021-12-13,2.435667873744519,1.2357700407723857,2.373640060253975,1.2720767587145403,2.2052250777939166,1.2196569525870318,2.151162484980163,1.2864738120591175,2.1334899856575693,1.3585825425262983,2.1864565877710094,1.3853357367112193,1.8144523528174674,1.272883886289426,1.8571367424535759,1.3008237842233754
2021-12-14,2.4137439535469833,1.224646634314367,2.3590204787059736,1.2642418598093734,2.1891149327308366,1.2107468188182702,2.138183142571758,1.278711690776905,2.11709762664823,1.348144071790262,2.1749026498551314,1.3780151783319077,1.8014183597444484,1.263740212865931,1.847631173299067,1.2941656474496512
2021-12-15,2.46358204499292,1.2499326845850383,2.4018629862924197,1.2872019366543597,2.2287442299022073,1.2326648299582277,2.171967329549871,1.298915869732477,2.1502558918188104,1.3692588839075193,2.2083569682102913,1.3992117861328264,1.827577805165082,1.282091720690586,1.874647391109245,1.3130890459716198
2021-12-16,2.4246392936372545,1.2282062576944806,2.3593411602160965,1.262390656896655,2.2069545940582036,1.2186605248258588,2.140293644113202,1.2779258897016013,2.1022348410211835,1.3365377288774,2.165063804757829,1.369586450205349,1.788157245476709,1.252430108688187,1.83708908375633,1.2847226338632336
2021-12-17,2.4103065816437854,1.2282062576944806,2.373062503153058,1.262390656896655,2.1843588179626527,1.2186605248258588,2.1495922660311564,1.2779258897016013,2.1011374823003437,1.3365377288774,2.157584084933309,1.369586450205349,1.7832632324242592,1.252430108688187,1.826085002307877,1.2847226338632336
2021-12-20,2.3718185118312625,1.2282062576944806,2.3179108690585433,1.262390656896655,2.1488224286318065,1.2186605248258588,2.099046380383169,1.2779258897016013,2.0549575352593794,1.3365377288774,2.1118103746946404,1.369586450205349,1.7438646643362354,1.252430108688187,1.7876898958999736,1.2847226338632336
2021-12-21,2.5117247561391065,1.2282062576944806,2.451797730443302,1.262390656896655,2.2667103557142068,1.2186605248258588,2.214679402764422,1.2779258897016013,2.1529324979313813,1.3365377288774,2.2216059632217475,1.369586450205349,1.8217352621610419,1.252430108688187,1.8752698411586906,1.2847226338632336
2021-12-22,2.527658687980209,1.2282062576944806,2.4551006686078867,1.262390656896655,2.28626458106754,1.2186605248258588,2.2238679406469313,1.2779258897016013,2.171735444044861,1.3365377288774,2.2402634715790253,1.369586450205349,1.841713197728275,1.252430108688187,1.8941418886084616,1.2847226338632336
2021-12-23,2.5277828180457838,1.2282062576944806,2.463298441139494,1.262390656896655,2.2821399790397296,1.2186605248258588,2.22748905300029,1.2779258897016013,2.1804672266917096,1.3365377288774,2.246091911249516,1.369586450205349,1.8490312893233851,1.252430108688187,1.899160097484066,1.2847226338632336
2021-12-27,2.6239406827772993,1.2282062576944806,2.5397097130077952,1.262390656896655,2.379602008543997,1.2186605248258588,2.3074585763022544,1.2779258897016013,2.2490905872164695,1.3365377288774,2.314435798135558,1.369586450205349,1.9088760837502665,1.252430108688187,1.9597077334378707,1.2847226338632336
2021-12-28,2.5547820662495706,1.2282062576944806,2.4763472012658823,1.262390656896655,2.3261896025176836,1.2186605248258588,2.258862275739794,1.2779258897016013,2.2082460551579626,1.3365377288774,2.275860557677361,1.369586450205349,1.8792354006670893,1.252430108688187,1.9323881831958023,1.2847226338632336
2021-12-29,2.561567615392944,1.2282062576944806,2.4880320115632464,1.262390656896655,2.3386100377114327,1.2186605248258588,2.273572777151614,1.2779258897016013,2.224520429137904,1.3365377288774,2.290143281803262,1.369586450205349,1.894495523679786,1.252430108688187,1.9467696218415378,1.2847226338632336
2021-12-30,2.5124046222954504,1.2282062576944806,2.447056190781849,1.262390656896655,2.2932224830507013,1.2186605248258588,2.2349803294609734,1.2779258897016013,2.2019466290345058,1.3365377288774,2.2687161645043723,1.369586450205349,1.8775792114076226,1.252430108688187,1.9300966146640661,1.2847226338632336
2021-12-31,2.5064557759775528,1.2262411276821694,2.4408207375880684,1.2603708318456204,2.2882671424737233,1.2167106679861375,2.2290442903930936,1.2758812082780786,2.200578341668617,1.3343992685111963,2.266831076283233,1.3673951118850205,1.8774616796879426,1.250426220514286,1.9291268950341531,1.2826670776490525
2022-01-03,2.6002361248218615,1.2692235330550148,2.5143326510198922,1.2951709345385012,2.3786482532756748,1.2630846231113648,2.3016800914132114,1.3156217552023968,2.2318458738772105,1.3531817208113375,2.31137154811187,1.393578747224664,1.8990869081706983,1.2652994806660898,1.9618759240907315,1.3045015155930673
2022-01-04,2.6399973770058014,1.2886317385229131,2.58175828663806,1.3299029034607561,2.4174378133144154,1.283682244787759,2.371745038393197,1.355670313152678,2.2598086665043557,1.3701357319681027,2.341789677054612,1.4119185325610248,1.9233700232262327,1.281478525835917,1.9899670816497508,1.3231800452393743
2022-01-05,2.5189109002953822,1.2295271809373547,2.4608603893982193,1.2676265604763264,2.3163529371151865,1.2300052235718089,2.2664751945220667,1.2954989204033995,2.16376778795266,1.3119055634658994,2.2424594774073565,1.3520300843800839,1.8473425224410724,1.2308238892071668,1.91117939018448,1.2707920926352054
2022-01-06,2.5689912825040166,1.2539723453733123,2.5015727004119137,1.288598090190758,2.3653861606626503,1.2560423270397527,2.3112977260168046,1.3211191174836623,2.2043721467380575,1.336524233032994,2.2838655762317854,1.3769947679569605,1.8830963311024569,1.2546454822772066,1.948160769327238,1.2953819581552737
2022-01-07,2.5449054714980424,1.2422156138020242,2.487459058071507,1.2813279386726792,2.3462049249464783,1.245856910237581,2.2959099492204285,1.3123235885163498,2.176495161929103,1.319622247678029,2.2582364787708786,1.3615423991842963,1.858252558084728,1.2380928890483918,1.9242308597495084,1.2794703487977028
2022-01-10,2.517647695120376,1.2289105870365586,2.456320263308647,1.2652878725751975,2.3095299506759357,1.226382153517946,2.2598108930952163,1.2916896595191005,2.1452826689202418,1.3006979234247733,2.2274494172812833,1.3429801759811746,1.8296267830109825,1.2190204715731094,1.8959172564493725,1.2606439092846913
2022-01-11,2.575390654285283,1.2570959975616722,2.517750192769625,1.2969313621971201,2.365769440088725,1.2562458520244841,2.321396172177167,1.326891307768436,2.191745983848646,1.3288689137181988,2.2796408165498585,1.3744475637613938,1.8692298819903614,1.2454067208573214,1.9421930614611274,1.2914138764532843
2022-01-12,2.627982224405724,1.2827669194444873,2.558164246415975,1.3177492550118992,2.41638518784338,1.2831232907496706,2.361387741846059,1.3497501660769256,2.218834222609906,1.345292677549628,2.2993094922350004,1.3863062579826921,1.8921471564119283,1.2606757510945015,1.9575810604748431,1.3016457508490311
2022-01-13,2.5531769319345985,1.2462530672235013,2.49624205850136,1.2858521955844164,2.35603051766886,1.251074392504454,2.3139261987130895,1.322621531253103,2.1756684519876766,1.319121008414939,2.2499915290966874,1.3565713305357812,1.862687304648336,1.2410476156065482,1.9226778784735197,1.2784377317991769
2022-01-14,2.6029866218526436,1.2705661017262764,2.5456942440010186,1.3113257673819216,2.3989001446764533,1.2738385681648285,2.3631056050650567,1.3507320828219191,2.2028537042133807,1.3356035920996105,2.278763603712764,1.3739186720877172,1.8827900903045343,1.254441444051835,1.9440927467870273,1.2926770258483893
2022-01-18,2.4986035810240836,1.219614801339844,2.4521944075207323,1.2631625815981113,2.307174337241522,1.2251313006005782,2.2813297021257926,1.3039896370061068,2.1272041895884812,1.289736831506133,2.1982755687121256,1.3253905957278647,1.821193259670288,1.2134014908633506,1.8785360924632397,1.2490867284842841
2022-01-19,2.4260190274706144,1.1841849330186867,2.394925021726729,1.233662251206595,2.241642342237133,1.190333194113893,2.233088634950475,1.2764154325339896,2.0760938413458527,1.258748316664794,2.1485535815068535,1.2954120729344836,1.7782592618288502,1.1847959726335306,1.837671148203758,1.2219145811193453
2022-01-20,2.2990918888565894,1.1222294399100394,2.288725048035788,1.17895703186441,2.1175528250523525,1.1244404918912896,2.1307625007961755,1.2179266404896971,1.998492934644743,1.2116984151929213,2.072767452842885,1.2497188833965172,1.713968615244446,1.141961218002269,1.775687757264118,1.1807002380360367
2022-01-21,2.206401176259589,1.0752622054223835,2.191282940001713,1.1269571011352584,2.03761121533797,1.0802595591019877,2.0451607982852087,1.167127002692692,1.9284619573026855,1.1673674267766883,1.9985275828108509,1.2030300357875052,1.6578073894223138,1.102775561952327,1.7174537652190829,1.140151799896578
2022-01-24,2.258568468953971,1.0752622054223835,2.264875069170859,1.1269571011352584,2.0900825333128292,1.0802595591019877,2.1181302940856526,1.167127002692692,1.9806181005425556,1.1673674267766883,2.0513693765053547,1.2030300357875052,1.7006496705366063,1.102775561952327,1.7606682987715008,1.140151799896578
2022-01-25,2.2742905382126026,1.0752622054223835,2.298536876005725,1.1269571011352584,2.1104980376705544,1.0802595591019877,2.1601555549268157,1.167127002692692,1.9839356865996598,1.1673674267766883,2.0579656179593706,1.2030300357875052,1.7043658921641207,1.102775561952327,1.7670789119322885,1.140151799896578
2022-01-26,2.263230886077677,1.0752622054223835,2.2852767970204404,1.1269571011352584,2.0983886422634317,1.0802595591019877,2.1486673353577044,1.167127002692692,1.965968161915819,1.1673674267766883,2.0431814395721215,1.2030300357875052,1.6867017809541693,1.102775561952327,1.7541840200787013,1.140151799896578
2022-01-27,2.216865948318441,1.0752622054223835,2.2348335426315016,1.1269571011352584,2.0648436690829914,1.0802595591019877,2.1138390220962897,1.167127002692692,1.926907936875965,1.1673674267766883,2.0020512522443505,1.2030300357875052,1.6586604848233044,1.102775561952327,1.7248243060030481,1.140151799896578
2022-01-28,2.2801150954688123,1.0752622054223835,2.2888447986013323,1.1269571011352584,2.1184213614723113,1.0802595591019877,2.159075970375067,1.167127002692692,1.9717004250549457,1.1673674267766883,2.040873002800882,1.2030300357875052,1.693861727847945,1.102775561952327,1.752057676019728,1.140151799896578
2022-01-31,2.330205350820039,1.0752622054223835,2.326123064659071,1.1269571011352584,2.1573717888389687,1.0802595591019877,2.1817596927704015,1.167127002692692,2.0302678722254504,1.1673674267766883,2.0977220624987836,1.2030300357875052,1.7421492847450812,1.102775561952327,1.798588490499931,1.140151799896578
2022-02-01,2.42489377986126,1.0752622054223835,2.4203282623608957,1.1269571011352584,2.2404365180302217,1.0802595591019877,2.2685004619048073,1.167127002692692,2.0883577963163056,1.1673674267766883,2.1595454240828285,1.2030300357875052,1.7869228802339006,1.102775561952327,1.847086369816382,1.140151799896578
2022-02-02,2.423690576119227,1.0752622054223835,2.4146924404519217,1.1269571011352584,2.2502450337808324,1.0802595591019877,2.274211242476953,1.167127002692692,2.0858121670559853,1.1673674267766883,2.159476033394701,1.2030300357875052,1.7886414195900946,1.102775561952327,1.8515208601933568,1.140151799896578
2022-02-03,2.385992100129737,1.0752622054223835,2.381165966467795,1.1269571011352584,2.221222807026223,1.0802595591019877,2.2492750128999925,1.167127002692692,2.045268248111249,1.1673674267766883,2.1152956658532345,1.2030300357875052,1.7578161245185169,1.102775561952327,1.817198425702109,1.140151799896578
2022-02-04,2.430219262807357,1.0752622054223835,2.412533584791914,1.1269571011352584,2.2591504980589963,1.0802595591019877,2.274831077851621,1.167127002692692,2.065711956114002,1.1673674267766883,2.136952595606151,1.2030300357875052,1.7716294466449323,1.102775561952327,1.8335126055835342,1.140151799896578
2022-02-07,2.413815024881444,1.0752622054223835,2.39033334296383,1.1269571011352584,2.245034987577568,1.0802595591019877,2.2561814990265874,1.167127002692692,2.0606123665611773,1.1673674267766883,2.130080818033656,1.2030300357875052,1.7692377509276138,1.102775561952327,1.829444053767152,1.140151799896578
2022-02-08,2.473461077629189,1.0752622054223835,2.4224674551193024,1.1269571011352584,2.298516208997099,1.0802595591019877,2.2845148688757737,1.167127002692692,2.102500285441766,1.1673674267766883,2.164002978052459,1.2030300357875052,1.8054952815771155,1.102775561952327,1.857880673379506,1.140151799896578
2022-02-09,2.5694371248909964,1.0752622054223835,2.515194024909824,1.1269571011352584,2.382212558516231,1.0802595591019877,2.36673126952346,1.167127002692692,2.169303919478261,1.1673674267766883,2.2420217896542876,1.2030300357875052,1.8547597327943508,1.102775561952327,1.9196162501922274,1.140151799896578
2022-02-10,2.562816209231748,1.0752622054223835,2.5135946959848816,1.1269571011352584,2.3725133065952577,1.0802595591019877,2.3615439441781114,1.167127002692692,2.147891273907105,1.1673674267766883,2.224135860233626,1.2030300357875052,1.8344706971647335,1.102775561952327,1.9028086741229666,1.140151799896578
2022-02-11,2.5729558092182416,1.0752622054223835,2.5526871543857665,1.1269571011352584,2.3759731551113155,1.0802595591019877,2.3935958512509283,1.167127002692692,2.139384992663367,1.1673674267766883,2.2152390002536717,1.2030300357875052,1.8250205892197484,1.102775561952327,1.8933277708611607,1.140151799896578
2022-02-14,2.570999196986071,1.0752622054223835,2.539751486401995,1.1269571011352584,2.373465590003297,1.0802595591019877,2.379779247077913,1.167127002692692,2.129845784145319,1.1673674267766883,2.202631429088221,1.2030300357875052,1.8174214276789091,1.102775561952327,1.881168404730688,1.140151799896578
2022-02-15,2.6079871459867303,1.0752622054223835,2.545656187067946,1.1269571011352584,2.409759346502327,1.0802595591019877,2.385563939324881,1.167127002692692,2.1665727317401378,1.1673674267766883,2.243085823584793,1.2030300357875052,1.8483387791008663,1.102775561952327,1.9147792590297708,1.140151799896578
2022-02-16,2.6126731364895215,1.0752622054223835,2.5487807770115203,1.1269571011352584,2.4182209416921743,1.0802595591019877,2.393172588825558,1.167127002692692,2.1695435530859117,1.1673674267766883,2.24083246846139,1.2030300357875052,1.8536205217917476,1.102775561952327,1.913973172524006,1.140151799896578
2022-02-17,2.5544845469957846,1.0752622054223835,2.5059523181723664,1.1269571011352584,2.365384569391713,1.0802595591019877,2.3551205143520497,1.167127002692692,2.11567579127925,1.1673674267766883,2.1833578620308405,1.2030300357875052,1.809646952801613,1.102775561952327,1.8656612424342272,1.140151799896578
2022-02-18,2.524634048898427,1.0752622054223835,2.4868809058999917,1.1269571011352584,2.340180693076999,1.0802595591019877,2.340995965842334,1.167127002692692,2.105397275328201,1.1673674267766883,2.1720414214913797,1.2030300357875052,1.8057254731980787,1.102775561952327,1.8600359898950694,1.140151799896578
2022-02-22,2.4596428479970824,1.0752622054223835,2.419816812965015,1.1269571011352584,2.2807329194274404,1.0802595591019877,2.2774107087438855,1.167127002692692,2.0594928846900875,1.1673674267766883,2.1172753438554923,1.2030300357875052,1.7707214881686375,1.102775561952327,1.815645702692932,1.140151799896578
2022-02-23,2.468149481900574,1.0752622054223835,2.446537557650386,1.1269571011352584,2.2853282517867237,1.0802595591019877,2.3012408945650797,1.167127002692692,2.0282274948575045,1.1673674267766883,2.0951910955328543,1.2030300357875052,1.7414080384822896,1.102775561952327,1.792386070622701,1.140151799896578
2022-02-24,2.494611588958896,1.0752622054223835,2.4624557066637984,1.1269571011352584,2.311552848455651,1.0802595591019877,2.3146275530166767,1.167127002692692,2.0697149683712626,1.1673674267766883,2.1487908406312153,1.2030300357875052,1.7697508150063481,1.102775561952327,1.8365346364688357,1.140151799896578
2022-02-25,2.570696563182805,1.0752622054223835,2.5191026745881477,1.1269571011352584,2.3883949506587405,1.0802595591019877,2.3737626253416977,1.167127002692692,2.1307607223688536,1.1673674267766883,2.2098359282230033,1.2030300357875052,1.824099122050652,1.102775561952327,1.8921479028992,1.140151799896578
2022-02-28,2.6331338487536433,1.0752622054223835,2.6001701309019425,1.1269571011352584,2.440286628729548,1.0802595591019877,2.444413976913221,1.167127002692692,2.1633345097483008,1.1673674267766883,2.2495284867569283,1.2030300357875052,1.8428908708928557,1.102775561952327,1.9209033873714239,1.140151799896578
2022-03-01,2.6129825729023866,1.0752622054223835,2.590905937094741,1.1269571011352584,2.4194424648678856,1.0802595591019877,2.4344762841577468,1.167127002692692,2.13138644518236,1.1673674267766883,2.2162887999719363,1.2030300357875052,1.8149702782038457,1.102775561952327,1.890794731039431,1.140151799896578
2022-03-02,2.7258348734617197,1.0752622054223835,2.6934828632895647,1.1269571011352584,2.5214273113479115,1.0802595591019877,2.5290159164126984,1.167127002692692,2.2127786228371575,1.1673674267766883,2.307276810953724,1.2030300357875052,1.8809835719552006,1.102775561952327,1.9678889085152989,1.140151799896578
2022-03-03,2.71702897464677,1.0752622054223835,2.6900461650987,1.1269571011352584,2.5107784320576907,1.0802595591019877,2.5246220919527773,1.167127002692692,2.1907412468250884,1.1673674267766883,2.279124134790004,1.2030300357875052,1.8642219650106533,1.102775561952327,1.9432950373070517,1.140151799896578
2022-03-04,2.723842557786629,1.0752622054223835,2.716325552391357,1.1269571011352584,2.5151231585945704,1.0802595591019877,2.5483558222173026,1.167127002692692,2.1773682563963406,1.1673674267766883,2.2676550017480377,1.2030300357875052,1.8511217445659534,1.102775561952327,1.9315801705620788,1.140151799896578
2022-03-07,2.6511483323753215,1.0752622054223835,2.6374207347183605,1.1269571011352584,2.459526508392281,1.0802595591019877,2.483805104915142,1.167127002692692,2.107575101668682,1.1673674267766883,2.182526347840568,1.2030300357875052,1.8019248403824955,1.102775561952327,1.86467664639208,1.140151799896578
2022-03-08,2.679553738621623,1.0752622054223835,2.664168904737681,1.1269571011352584,2.468183621656653,1.0802595591019877,2.4949710484366836,1.167127002692692,2.1212008947436787,1.1673674267766883,2.199163758759944,1.2030300357875052,1.8042274341657254,1.102775561952327,1.871208668198229,1.140151799896578
2022-03-09,2.748377746490141,1.0752622054223835,2.7364036205389497,1.1269571011352584,2.523466388098264,1.0802595591019877,2.555560778978704,1.167127002692692,2.1730502527349715,1.1673674267766883,2.260836501152003,1.2030300357875052,1.8400668436238807,1.102775561952327,1.9192157995484653,1.140151799896578
2022-03-10,2.7898358273658936,1.0752622054223835,2.7854796845467145,1.1269571011352584,2.557930369889674,1.0802595591019877,2.601967675609191,1.167127002692692,2.1939151968805835,1.1673674267766883,2.2797024584015846,1.2030300357875052,1.8570230130441872,1.102775561952327,1.9341393252391559,1.140151799896578
2022-03-11,2.684081735878118,1.0752622054223835,2.6765251958851244,1.1269571011352584,2.477163482507992,1.0802595591019877,2.510994168787152,1.167127002692692,2.133776328385545,1.1673674267766883,2.2139717148900906,1.2030300357875052,1.8145263492659152,1.102775561952327,1.8858221215853315,1.140151799896578
2022-03-14,2.544306183808968,1.0752622054223835,2.538828914346369,1.1269571011352584,2.361759566329399,1.0802595591019877,2.3905762834581683,1.167127002692692,2.0655434695575754,1.1673674267766883,2.1380793279318078,1.2030300357875052,1.765412813791376,1.102775561952327,1.8290374763033763,1.140151799896578
2022-03-15,2.6174203453193723,1.0752622054223835,2.6198026942510513,1.1269571011352584,2.4166913435033464,1.0802595591019877,2.4582872658248207,1.167127002692692,2.111205761856233,1.1673674267766883,2.1950760606994817,1.2030300357875052,1.7942430253947765,1.102775561952327,1.8693695755176432,1.140151799896578
2022-03-16,2.727719783573805,1.0752622054223835,2.74831796925755,1.1269571011352584,2.5021339146115267,1.0802595591019877,2.5672047003393104,1.167127002692692,2.1870138282145812,1.1673674267766883,2.2830115915639126,1.2030300357875052,1.8461208307041093,1.102775561952327,1.9341911150099804,1.140151799896578
2022-03-17,2.863471594833942,1.0752622054223835,2.8836262193542286,1.1269571011352584,2.620656471973046,1.0802595591019877,2.6914114080559686,1.167127002692692,2.2622853101765292,1.1673674267766883,2.3641189383104604,1.2030300357875052,1.9028482840974286,1.102775561952327,1.9968495125137133,1.140151799896578
2022-03-18,2.875607078068884,1.0752622054223835,2.891547615055318,1.1269571011352584,2.631860800886282,1.0802595591019877,2.700146147528111,1.167127002692692,2.288199138712918,1.1673674267766883,2.3948277424636277,1.2030300357875052,1.923526566679193,1.102775561952327,2.023125342593084,1.140151799896578
2022-03-21,2.9158169422471656,1.0752622054223835,2.9424433685450726,1.1269571011352584,2.668263680575111,1.0802595591019877,2.7505091358923637,1.167127002692692,2.3071756158183265,1.1673674267766883,2.4037734843998626,1.2030300357875052,1.942207498450567,1.102775561952327,2.0323740095058715,1.140151799896578
2022-03-22,2.92912690177586,1.0752622054223835,2.9481386921052932,1.1269571011352584,2.6795887895328483,1.0802595591019877,2.753685192758482,1.167127002692692,2.321084480613646,1.1673674267766883,2.420872957620534,1.2030300357875052,1.9508856627112692,1.102775561952327,2.044645946129191,1.140151799896578
2022-03-23,2.9464712132580675,1.0752622054223835,2.9704620853757175,1.1269571011352584,2.693337686845759,1.0802595591019877,2.774634708031178,1.167127002692692,2.31700382963894,1.1673674267766883,2.4149677583661835,1.2030300357875052,1.9482984154742948,1.102775561952327,2.040257964114141,1.140151799896578
2022-03-24,2.9808269765451616,1.0752622054223835,3.0089483894484186,1.1269571011352584,2.722652524829792,1.0802595591019877,2.8096198756820003,1.167127002692692,2.3562404698855492,1.1673674267766883,2.4465316677693862,1.2030300357875052,1.9780622729026218,1.102775561952327,2.064436635587854,1.140151799896578
2022-03-25,3.020997847831582,1.0752622054223835,3.0473297853397923,1.1269571011352584,2.76519935083707,1.0802595591019877,2.852019057731615,1.167127002692692,2.3800773913055635,1.1673674267766883,2.467291401667687,1.2030300357875052,2.003982228468594,1.102775561952327,2.0871570999463156,1.140151799896578
2022-03-28,2.9657073994067553,1.0752622054223835,2.9862331413028094,1.1269571011352584,2.7170197276694514,1.0802595591019877,2.7936120714791137,1.167127002692692,2.3451450873881643,1.1673674267766883,2.431916766557874,1.2030300357875052,1.9761266766725811,1.102775561952327,2.0585960084402695,1.140151799896578
2022-03-29,3.022896867406231,1.0752622054223835,3.0318263957914873,1.1269571011352584,2.76802283381092,1.0802595591019877,2.8324616722640963,1.167127002692692,2.3857240066099505,1.1673674267766883,2.4807770879795594,1.2030300357875052,2.007052169839774,1.102775561952327,2.0966795559231644,1.140151799896578
2022-03-30,2.9740365188161926,1.0752622054223835,2.984081438419051,1.1269571011352584,2.72524358771506,1.0802595591019877,2.7907532560193697,1.167127002692692,2.343588231470485,1.1673674267766883,2.430134380006279,1.2030300357875052,1.9777301293226692,1.102775561952327,2.05847192055436,1.140151799896578
2022-03-31,2.9435346959587583,1.0752622054223835,2.9530906731004123,1.1269571011352584,2.6967578253620093,1.0802595591019877,2.759925919287848,1.167127002692692,2.312965477688747,1.1673674267766883,2.392506821571624,1.2030300357875052,1.9524068942694228,1.102775561952327,2.0271192165260494,1.140151799896578
2022-04-01,2.9799346833915914,1.0752622054223835,2.988703519621529,1.1269571011352584,2.7342969245258906,1.0802595591019877,2.7967535741279983,1.167127002692692,2.3259778956099972,1.1673674267766883,2.4098166546010877,1.2030300357875052,1.9660560297673957,1.102775561952327,2.0433545332399925,1.140151799896578
